재무제표종류,종목코드,회사명,시장구분,업종,업종명,통화,항목명,당기,전기,전전기
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         이연법인세자산,"5,501,000,000","9,922,000,000","6,402,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         기타포괄손익-공정가치측정금융자산,"841,798,000,000","652,113,000,000","707,912,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         당기손익-공정가치측정금융자산,"14,789,000,000","10,059,000,000","4,266,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         무형자산,"48,413,000,000","55,901,000,000","68,445,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         투자부동산,"14,387,000,000","16,222,000,000","8,163,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         기타자산,"80,996,000,000","317,761,000,000","49,794,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         유형자산,"41,881,000,000","45,782,000,000","42,616,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         확정급여자산,"1,755,000,000","2,695,000,000",0
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,            자본총계,"535,851,000,000","521,854,000,000","515,945,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,            지배주주지분,"535,851,000,000","521,854,000,000","515,945,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               자본조정,"416,000,000","255,000,000","396,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               자본잉여금,"10,311,000,000","10,311,000,000","10,311,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               신종자본증권,"49,835,000,000","49,835,000,000","49,837,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               기타포괄손익누계액,"-11,156,000,000","-26,244,000,000","-15,082,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               자본금,"160,644,000,000","160,644,000,000","160,644,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,               이익잉여금,"325,801,000,000","327,053,000,000","309,839,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  대손준비금 전입(환입) 필요액,"-8,129,000,000","1,759,000,000","18,423,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  대손준비금 적립액,"60,796,000,000","59,037,000,000","40,614,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  대손준비금 전입(환입) 예정액,"-8,129,000,000","1,759,000,000","18,423,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,            비지배지분,0,0,0
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         자본과부채총계,"7,162,714,000,000","7,320,304,000,000","6,944,214,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,            사채,"249,905,000,000","249,807,000,000","269,705,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,            차입부채,"173,437,000,000","215,331,000,000","232,810,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,            당기법인세부채,0,"1,520,000,000","3,255,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,            예수부채,"5,961,275,000,000","6,156,301,000,000","5,733,643,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,            부채총계,"6,626,863,000,000","6,798,450,000,000","6,428,269,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,            기타부채,"236,283,000,000","172,237,000,000","183,685,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,            충당부채,"5,963,000,000","3,254,000,000","2,877,000,000"
재무상태표,006220,제주은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,            확정급여부채,0,0,"2,294,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         순확정급여자산,0,"77,160,000,000",0
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         종합금융계정자산,"4,637,824,000,000","4,631,361,000,000","4,741,939,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         현금및예치금,"30,564,279,000,000","41,087,857,000,000","27,693,932,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         대출채권,"347,246,910,000,000","330,186,341,000,000","309,177,708,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         상각후원가측정유가증권,"36,337,949,000,000","37,583,487,000,000","22,467,884,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         자산총계,"498,843,436,000,000","485,308,744,000,000","430,193,576,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         당기법인세자산,"37,770,000,000","24,733,000,000","18,141,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         이연법인세자산,"133,742,000,000","316,018,000,000","182,851,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         헤지목적파생상품자산,"1,723,000,000","8,062,000,000","68,670,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         기타포괄손익-공정가치측정금융자산,"36,894,111,000,000","32,960,581,000,000","35,234,358,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         당기손익-공정가치측정금융자산,"17,514,876,000,000","18,455,415,000,000","10,918,562,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         무형자산,"428,880,000,000","386,107,000,000","356,571,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         투자부동산,"675,523,000,000","664,942,000,000","790,689,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         관계기업및공동기업투자주식,"3,280,152,000,000","2,958,288,000,000","2,630,970,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         매각예정비유동자산,"40,478,000,000","36,423,000,000","42,130,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         기타자산,"18,634,009,000,000","13,505,955,000,000","13,864,730,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         유형자산,"2,415,210,000,000","2,426,014,000,000","2,004,441,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,            자본총계,"32,084,316,000,000","29,965,368,000,000","28,756,471,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,            지배기업의 소유주에게 귀속되는 자본,"31,782,740,000,000","29,685,969,000,000","28,489,982,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,               연결자본조정,"-37,921,000,000","-37,686,000,000","-38,279,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,               자본잉여금,"6,161,303,000,000","6,159,820,000,000","9,653,868,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권,"353,738,000,000","533,475,000,000","533,475,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,               자본금,"5,359,578,000,000","5,359,578,000,000","5,359,578,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,               연결기타포괄손익누계액,"-1,104,045,000,000","-1,565,533,000,000","-915,977,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,               연결이익잉여금,"21,050,087,000,000","19,236,315,000,000","13,897,317,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,                  대손준비금 전입(환입) 필요액,"-112,706,000,000","-23,926,000,000","287,753,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,                  대손준비금 적립액,"2,690,108,000,000","2,714,034,000,000","2,426,281,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,                  대손준비금 전입(환입) 예정액,"-112,706,000,000","-23,926,000,000","287,753,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,            비지배지분,"301,576,000,000","279,399,000,000","266,489,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         부채및자본총계,"498,843,436,000,000","485,308,744,000,000","430,193,576,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,            종합금융계정부채,"4,154,697,000,000","3,667,273,000,000","2,908,280,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,            사채,"26,542,179,000,000","26,233,339,000,000","27,699,757,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,            차입부채,"22,033,914,000,000","22,256,597,000,000","17,524,480,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,            당기법인세부채,"165,398,000,000","726,579,000,000","566,972,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,            이연법인세부채,"253,200,000,000","2,259,000,000","151,143,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,            예수부채,"369,749,453,000,000","359,858,481,000,000","321,125,300,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,            헤지목적파생상품부채,"390,979,000,000","516,418,000,000","111,192,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,            당기손익-공정가치측정금융부채,"6,729,210,000,000","11,228,307,000,000","4,188,107,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,            부채총계,"466,759,120,000,000","455,343,376,000,000","401,437,105,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,            기타부채,"35,805,942,000,000","30,280,039,000,000","26,465,833,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,            충당부채,"760,573,000,000","564,978,000,000","518,964,000,000"
재무상태표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,            순확정급여부채,"173,575,000,000","9,106,000,000","177,077,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         현금및예치금,"4,975,255,000,000","7,747,700,000,000","4,682,910,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         자산총계,"85,700,830,000,000","98,391,751,000,000","86,714,300,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         당기법인세자산,0,0,"41,491,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         이연법인세자산,"60,460,000,000","23,890,000,000","70,070,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         상각후원가측정금융자산,"54,337,933,000,000","68,129,910,000,000","59,651,799,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         기타포괄손익-공정가치측정금융자산,"6,892,633,000,000","5,352,560,000,000","9,803,881,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         당기손익-공정가치측정금융자산,"11,417,392,000,000","15,633,996,000,000","6,557,909,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         당기손익-공정가치측정지정금융자산,"100,717,000,000","96,095,000,000","191,088,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         무형자산,"78,851,000,000","82,465,000,000","83,226,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         투자부동산,"219,046,000,000","223,235,000,000","270,563,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         매각예정비유동자산,"5,973,000,000","9,884,000,000",0
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         기타금융자산,"7,090,871,000,000","542,628,000,000","4,839,162,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         기타자산,"44,634,000,000","66,383,000,000","44,013,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         유형자산,"477,065,000,000","483,005,000,000","478,188,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,            자본조정,"-5,180,000,000","-5,180,000,000","-5,180,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,            자본잉여금,"674,383,000,000","672,595,000,000","691,084,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,            신종자본증권,"299,969,000,000","299,969,000,000","299,969,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,            기타포괄손익누계액,"-16,878,000,000","-46,463,000,000","-46,658,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,            자본총계,"5,317,823,000,000","5,313,691,000,000","4,954,196,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,            자본금,"1,313,043,000,000","1,313,043,000,000","1,313,043,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,            이익잉여금,"3,052,486,000,000","3,079,727,000,000","2,701,938,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               대손준비금 전입(환입) 필요액,"-82,509,000,000","-71,144,000,000","44,491,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               대손준비금 적립액,"341,722,000,000","412,866,000,000","368,375,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               대손준비금 전입(환입) 예정액,"-82,509,000,000","-71,144,000,000","44,491,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               대손준비금 미적립액,0,0,0
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         자본과부채총계,"85,700,830,000,000","98,391,751,000,000","86,714,300,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,            발행사채,"4,358,127,000,000","6,088,871,000,000","5,487,515,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,            차입부채,"1,740,733,000,000","1,601,493,000,000","1,112,647,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,            당기법인세부채,"140,771,000,000","57,827,000,000",0
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,            예수부채,"50,623,816,000,000","58,735,323,000,000","60,759,224,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,            위험회피목적파생상품부채,"35,952,000,000","59,040,000,000","251,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,            당기손익-공정가치측정금융부채,"10,252,776,000,000","13,882,166,000,000","5,857,522,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,            당기손익인식-공정가치측정지정금융부채,"2,158,714,000,000","1,808,139,000,000","1,738,821,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,            부채총계,"80,383,007,000,000","93,078,060,000,000","81,760,104,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,            기타금융부채,"10,883,310,000,000","10,680,916,000,000","6,683,988,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,            기타부채,"72,939,000,000","61,116,000,000","46,658,000,000"
재무상태표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,            충당부채,"115,869,000,000","103,169,000,000","73,478,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         현금및예치금,"2,078,694,000,000","3,457,612,000,000","2,948,762,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         상각후원가측정대출채권,"14,745,559,000,000","20,169,231,000,000","24,254,469,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         자산총계,"38,380,075,000,000","46,027,116,000,000","46,534,283,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         당기법인세자산,"30,609,000,000","20,575,000,000","19,120,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         이연법인세자산,"316,117,000,000","406,786,000,000","481,586,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         파생상품자산,"5,631,579,000,000","7,451,282,000,000","2,513,610,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         기타포괄손익-공정가치측정금융자산,"11,380,269,000,000","10,042,007,000,000","10,908,223,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         당기손익-공정가치측정금융자산,"869,275,000,000","726,586,000,000","794,933,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         무형자산,"14,610,000,000","15,691,000,000","16,197,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         투자부동산,"8,863,000,000","9,612,000,000","9,695,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         매각예정자산,"2,601,000,000","1,453,000,000",0
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         기타자산,"3,204,888,000,000","3,585,910,000,000","4,408,945,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         유형자산,"97,011,000,000","140,371,000,000","178,743,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,            자본총계,"5,904,794,000,000","5,649,761,000,000","5,489,486,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,            지배주주지분,"5,904,794,000,000","5,649,761,000,000","5,489,486,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,               자본조정,"-8,527,000,000","-8,761,000,000","-8,393,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,               자본잉여금,"1,357,376,000,000","1,357,376,000,000","1,357,376,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,               기타포괄손익누계액,"-70,734,000,000","-121,214,000,000","-136,786,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,               자본금,"1,591,372,000,000","1,591,372,000,000","1,591,372,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,               이익잉여금,"3,035,307,000,000","2,830,988,000,000","2,685,917,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                  대손준비금 환입필요액,"-60,359,000,000","-61,023,000,000","-417,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                  대손준비금 적립액,"200,100,000,000","261,123,000,000","261,540,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                  대손준비금 환입예정액,"-60,359,000,000","-61,023,000,000","-417,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,                  대손준비금 미적립액,0,0,0
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,            비지배지분,0,0,0
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,         자본과부채총계,"38,380,075,000,000","46,027,116,000,000","46,534,283,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,            사채,"239,977,000,000","499,910,000,000","1,369,695,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,            차입부채,"1,924,081,000,000","1,929,470,000,000","1,292,643,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,            예수부채,"18,903,082,000,000","25,124,129,000,000","28,078,606,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,            파생상품부채,"5,240,409,000,000","6,544,583,000,000","2,281,022,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,            당기손익-공정가치측정금융부채,"23,346,000,000","21,275,000,000","28,999,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,            부채총계,"32,475,281,000,000","40,377,355,000,000","41,044,797,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,            기타부채,"6,101,264,000,000","6,219,920,000,000","7,960,869,000,000"
재무상태표,016830,한국씨티은행,기타법인,641,은행 및 저축기관,KRW,            충당부채,"43,122,000,000","38,068,000,000","32,963,000,000"
