재무제표종류,종목코드,회사명,시장구분,업종,업종명,통화,항목명,당기,전기,전전기,Unnamed: 15
자본변동표,024110,기업은행,유가증권시장상장법인,641,은행 및 저축기관,KRW,         자본총계,"29,484,452,000,000","27,223,629,000,000","25,592,892,000,000",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"680,625,000,000","680,625,000,000","680,625,000,000",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,               유상증자,"20,000,000,000",0,0,
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"700,625,000,000","680,625,000,000","680,625,000,000",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"688,284,620,000","688,284,620,000","688,284,620,000",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권발행,"99,717,480,000",0,0,
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권상환,"-588,567,140,000",0,0,
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"199,434,960,000","688,284,620,000","688,284,620,000",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"192,230,919,201","192,230,919,201","192,230,919,201",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,               유상증자,"179,901,796,000",0,0,
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"372,132,715,201","192,230,919,201","192,230,919,201",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,0,0,0,
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권상환,"-1,432,860,000",0,0,
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"-1,432,860,000",0,0,
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"-122,552,043,205","-94,694,897,110","-72,397,865,932",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정 채무상품평가손익,"75,754,199,639","-71,941,202,630","-33,761,386,015",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정 지분상품평가손익,"-1,606,319,283","-2,923,518,778","64,784,513",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,                  기타포괄손익-공정가치측정금융자산 기대신용손실,"1,217,445,075","-26,859,744","96,617,617",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업환산손익,"1,724,005,653","7,320,903,230","9,200,582,551",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,"-17,697,975,973","44,115,944,538","6,769,037,707",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업장순투자 위험회피평가손익,"-1,130,227,353","-4,402,412,711","-4,666,667,551",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"-64,290,915,447","-122,552,043,205","-94,694,897,110",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"3,316,700,251,947","3,172,634,996,006","3,010,268,437,779",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권배당,"-25,554,092,686","-30,570,800,000","-30,570,800,000",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,               중간배당,"-180,060,625,000","-189,894,375,000","-109,989,000,000",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정 지분상품평가손익,"-1,903,384",0,"655,435,656",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,               연결당기순이익(손실),"354,436,919,853","364,530,430,941","302,270,922,571",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"3,465,520,550,730","3,316,700,251,947","3,172,634,996,006",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"4,755,288,747,943","4,639,080,638,097","4,499,011,111,048",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권배당,"-25,554,092,686","-30,570,800,000","-30,570,800,000",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,               중간배당,"-180,060,625,000","-189,894,375,000","-109,989,000,000",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권발행,"99,717,480,000",0,0,
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권상환,"-590,000,000,000",0,0,
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,               유상증자,"199,901,796,000",0,0,
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정 채무상품평가손익,"75,754,199,639","-71,941,202,630","-33,761,386,015",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정 지분상품평가손익,"-1,608,222,667","-2,923,518,778","720,220,169",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,                  기타포괄손익-공정가치측정금융자산 기대신용손실,"1,217,445,075","-26,859,744","96,617,617",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업환산손익,"1,724,005,653","7,320,903,230","9,200,582,551",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,"-17,697,975,973","44,115,944,538","6,769,037,707",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업장순투자 위험회피평가손익,"-1,130,227,353","-4,402,412,711","-4,666,667,551",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,               연결당기순이익(손실),"354,436,919,853","364,530,430,941","302,270,922,571",
자본변동표,005270,대구은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"4,671,989,450,484","4,755,288,747,943","4,639,080,638,097",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"977,418,250,000","977,418,250,000","977,418,250,000",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               배당금의 지급,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 분배금의 지급,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               중간배당금의 지급,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권발행,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권상환,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권상환손실,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               유상증자,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정지분증권처분손익,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  기타포괄손익-공정가치채무증권 대손상각비,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업환산손익,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  해외영업순투자위험회피평가손익,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익(손실),0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"977,418,250,000","977,418,250,000","977,418,250,000",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"448,770,940,000","448,613,440,000","448,613,440,000",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               배당금의 지급,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 분배금의 지급,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               중간배당금의 지급,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권발행,0,"149,584,980,000",0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권상환,"199,518,480,000","149,427,480,000",0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권상환손실,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               유상증자,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정지분증권처분손익,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  기타포괄손익-공정가치채무증권 대손상각비,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업환산손익,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  해외영업순투자위험회피평가손익,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익(손실),0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"249,252,460,000","448,770,940,000","448,613,440,000",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"395,208,098,000","395,780,618,000","395,780,618,000",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               배당금의 지급,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 분배금의 지급,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               중간배당금의 지급,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권발행,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권상환,"481,520,000","572,520,000",0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권상환손실,"572,520,000",0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               유상증자,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정지분증권처분손익,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  기타포괄손익-공정가치채무증권 대손상각비,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업환산손익,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  해외영업순투자위험회피평가손익,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익(손실),0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"395,299,098,000","395,208,098,000","395,780,618,000",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"-101,577,250,138","-77,465,127,355","-38,156,239,161",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               배당금의 지급,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 분배금의 지급,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               중간배당금의 지급,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권발행,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권상환,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권상환손실,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               유상증자,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,"75,264,013,505","-66,231,925,421","-29,658,615,098",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정지분증권처분손익,"57,513,980","-24,620,211","5,264,550,033",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  기타포괄손익-공정가치채무증권 대손상각비,"493,803,398","-23,693,246","-83,351,405",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업환산손익,"2,873,660,651","11,215,209,312","12,250,713,629",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,"-10,427,440,159","41,171,035,583","-15,854,903,899",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  해외영업순투자위험회피평가손익,"-2,746,705,105","-10,218,128,800","-11,227,281,454",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익(손실),0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"-36,062,403,868","-101,577,250,138","-77,465,127,355",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"3,949,700,696,106","3,734,946,320,422","3,508,331,897,949",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               배당금의 지급,"132,000,000,000","140,000,000,000","100,087,628,800",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 분배금의 지급,"17,886,000,000","22,064,721,917","20,538,400,000",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               중간배당금의 지급,"115,000,000,000","88,000,000,000","56,000,000,000",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권발행,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권상환,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권상환손실,"-572,520,000",0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               유상증자,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정지분증권처분손익,"-57,513,980","24,620,211","-5,264,550,033",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  기타포괄손익-공정가치채무증권 대손상각비,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업환산손익,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  해외영업순투자위험회피평가손익,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익(손실),"383,065,168,968","464,794,477,390","408,505,001,306",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"4,067,249,831,094","3,949,700,696,106","3,734,946,320,422",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"5,669,520,733,968","5,479,293,501,067","5,291,987,966,788",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               배당금의 지급,"132,000,000,000","140,000,000,000","100,087,628,800",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 분배금의 지급,"17,886,000,000","22,064,721,917","20,538,400,000",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               중간배당금의 지급,"115,000,000,000","88,000,000,000","56,000,000,000",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권발행,0,"149,584,980,000",0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권상환,"200,000,000,000","150,000,000,000",0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권상환손실,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               유상증자,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,"75,264,013,505","-66,231,925,421","-29,658,615,098",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정지분증권처분손익,0,0,0,
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  기타포괄손익-공정가치채무증권 대손상각비,"493,803,398","-23,693,246","-83,351,405",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업환산손익,"2,873,660,651","11,215,209,312","12,250,713,629",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,"-10,427,440,159","41,171,035,583","-15,854,903,899",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,                  해외영업순투자위험회피평가손익,"-2,746,705,105","-10,218,128,800","-11,227,281,454",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익(손실),"383,065,168,968","464,794,477,390","408,505,001,306",
자본변동표,005280,부산은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"5,653,157,235,226","5,669,520,733,968","5,479,293,501,067",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"7,928,078,000,000","7,928,078,000,000","7,928,078,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               연차배당,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 배당,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 발행,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 상환,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               주식보상비용,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               기타,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정유가증권평가손익,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업환산손익,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의 재측정요소,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"7,928,078,000,000","7,928,078,000,000","7,928,078,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"2,088,542,000,000","1,586,662,000,000","1,586,662,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               연차배당,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 배당,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 발행,"399,107,000,000","631,581,000,000",0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 상환,"499,114,000,000","129,701,000,000",0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               주식보상비용,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               기타,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정유가증권평가손익,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업환산손익,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의 재측정요소,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"1,988,535,000,000","2,088,542,000,000","1,586,662,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"19,846,558,000,000","18,176,820,000,000","16,882,135,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               연차배당,"1,157,105,000,000","900,000,000,000","770,000,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 배당,"89,140,000,000","64,269,000,000","55,248,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 발행,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 상환,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               주식보상비용,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               기타,"-299,000,000",0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정유가증권평가손익,"-3,055,000,000","2,134,000,000","-33,001,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업환산손익,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의 재측정요소,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익,"2,612,112,000,000","2,631,873,000,000","2,152,934,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"21,209,071,000,000","19,846,558,000,000","18,176,820,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"398,080,000,000","398,080,000,000","398,080,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               연차배당,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 배당,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 발행,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 상환,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               주식보상비용,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               기타,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정유가증권평가손익,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업환산손익,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의 재측정요소,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"398,080,000,000","398,080,000,000","398,080,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"6,465,000,000","6,692,000,000","8,148,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               연차배당,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 배당,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 발행,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 상환,"886,000,000","299,000,000",0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               주식보상비용,"17,000,000","72,000,000","-1,456,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               기타,"299,000,000",0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정유가증권평가손익,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업환산손익,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의 재측정요소,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"5,895,000,000","6,465,000,000","6,692,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"-1,128,983,000,000","-522,669,000,000","-278,057,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               연차배당,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 배당,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 발행,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 상환,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               주식보상비용,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               기타,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정유가증권평가손익,"809,888,000,000","-794,043,000,000","-303,531,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업환산손익,"5,973,000,000","-5,206,000,000","24,923,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의 재측정요소,"-159,625,000,000","192,935,000,000","33,996,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"-472,747,000,000","-1,128,983,000,000","-522,669,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"29,138,740,000,000","27,573,663,000,000","26,525,046,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               연차배당,"1,157,105,000,000","900,000,000,000","770,000,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 배당,"89,140,000,000","64,269,000,000","55,248,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 발행,"399,107,000,000","631,581,000,000",0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권 상환,"500,000,000,000","130,000,000,000",0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               주식보상비용,"17,000,000","72,000,000","-1,456,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,               기타,0,0,0,
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정유가증권평가손익,"806,833,000,000","-791,909,000,000","-336,532,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,                  해외사업환산손익,"5,973,000,000","-5,206,000,000","24,923,000,000",
자본변동표,000010,신한은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의 재측정요소,"-159,625,000,000","192,935,000,000","33,996,000,000",
