재무제표종류,종목코드,회사명,시장구분,업종,업종명,통화,항목명,당기,전기,전전기
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         현금및예치금,"4,928,102,291,702","5,922,682,070,459","4,550,224,632,986"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         리스자산,"1,638,157,034,697","1,746,241,436,848","1,559,493,464,389"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         상각후원가측정대출채권,"14,634,016,327,824","14,305,260,820,669","15,303,862,029,965"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         보험계약자산,"11,342,723,029","6,387,572,459",0
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         재보험계약자산,"951,289,244,099","1,012,703,721,985",0
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         기타자산,"2,488,523,042,983","2,321,205,430,212","5,398,343,018,072"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         자산총계,"102,235,842,680,189","88,977,399,369,676","82,030,936,760,089"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         당기법인세자산,"133,128,796,118","14,324,865","14,324,865"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         이연법인세자산,"14,321,916,473","177,875,128,594","339,753,342,283"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         파생상품자산,"1,076,245,317,071","960,707,000,054","325,735,463,974"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         기타포괄손익-공정가치측정금융자산,"27,917,741,681,483","23,075,298,959,509","20,223,647,262,607"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         당기손익-공정가치측정금융자산,"45,835,254,461,738","36,790,919,005,541","31,941,318,106,973"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         무형자산,"102,089,204,265","106,955,426,037","413,642,612,893"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         투자부동산,"689,594,746,304","754,270,974,333","420,367,714,154"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,"         종속기업, 공동기업과 관계기업에 대한 투자자산","1,012,456,902,693","926,275,779,049","781,660,415,400"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         매각예정비유동자산,"1,350,716,000","75,352,248,530","1,350,716,000"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         유형자산,"802,228,273,710","795,249,470,532","771,523,655,528"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            자본총계,"10,097,185,065,931","8,541,970,794,850","6,883,289,019,140"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            지배주주지분,"9,581,907,410,678","4,943,971,489,302","3,720,934,113,475"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               자본조정,"586,567,536,393","13,236,387,265","70,924,862,546"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               자본잉여금,"125,354,977,096","63,236,378,044","663,229,805,376"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권,"593,207,756,004","593,198,566,161","417,933,578,000"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               자본금,"113,093,927,000","71,442,909,000","71,442,909,000"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               기타적립금,"553,028,906,082","120,980,072,540","-310,519,375,800"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  기타포괄손익누계액,"553,028,906,082","120,980,072,540","-310,519,375,800"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               이익잉여금,"7,610,654,308,103","4,081,877,176,292","2,807,922,334,353"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            비지배지분,"515,277,655,253","3,597,999,305,548","3,162,354,905,665"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         자본과부채총계,"102,235,842,680,189","88,977,399,369,676","82,030,936,760,089"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            매각예정부채,0,"39,734,144,444",0
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            재보험부채,"715,860,724",0,0
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            기타부채,"4,409,348,465,225","4,013,386,977,654","4,051,445,122,008"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            차입부채,"32,968,126,345,956","32,356,367,857,060","33,873,797,521,004"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            당기법인세부채,"205,116,425,713","298,524,155,317","392,015,090,517"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            이연법인세부채,"371,187,733,854","25,902,907,919","85,778,818,887"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            예수부채,"11,422,710,584,672","8,762,942,795,642","2,536,268,064,346"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            파생상품부채,"1,276,619,449,672","1,343,998,519,324","623,125,939,141"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            당기손익-공정가치측정금융부채,"19,862,228,955,287","14,570,239,677,210","10,572,312,081,609"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            보험계약부채,"21,575,964,736,599","18,982,151,464,074","22,983,598,003,808"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            부채총계,"92,138,657,614,258","80,435,428,574,826","75,147,647,740,949"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            충당부채,"46,537,123,971","42,020,090,065","28,947,341,545"
재무상태표,138040,메리츠금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            순확정급여부채,"101,932,585","159,986,117","359,758,084"
재무상태표,100790,미래에셋벤처투자,코스닥시장상장법인,649,기타 금융업,KRW,         자산총계,"1,109,875,107,863","1,043,007,221,678","861,706,756,697"
재무상태표,100790,미래에셋벤처투자,코스닥시장상장법인,649,기타 금융업,KRW,         현금및현금성자산,"43,206,214,312","53,800,019,705","71,573,343,611"
재무상태표,100790,미래에셋벤처투자,코스닥시장상장법인,649,기타 금융업,KRW,         상각후원가측정금융자산,"21,666,348,021","4,129,976,972","4,332,054,558"
재무상태표,100790,미래에셋벤처투자,코스닥시장상장법인,649,기타 금융업,KRW,         당기손익-공정가치측정금융자산,"1,013,081,335,491","955,963,407,663","765,010,288,579"
재무상태표,100790,미래에셋벤처투자,코스닥시장상장법인,649,기타 금융업,KRW,         무형자산,"153,181,240","165,536,907","186,876,907"
재무상태표,100790,미래에셋벤처투자,코스닥시장상장법인,649,기타 금융업,KRW,         관계기업투자자산,"30,300,707,706","26,535,129,870","17,454,339,674"
재무상태표,100790,미래에셋벤처투자,코스닥시장상장법인,649,기타 금융업,KRW,         기타자산,"41,553,770","46,803,954","47,468,018"
재무상태표,100790,미래에셋벤처투자,코스닥시장상장법인,649,기타 금융업,KRW,         유형자산,"1,425,767,323","2,366,346,607","3,102,385,350"
재무상태표,100790,미래에셋벤처투자,코스닥시장상장법인,649,기타 금융업,KRW,            자본총계,"342,356,661,462","298,224,522,407","245,953,088,479"
재무상태표,100790,미래에셋벤처투자,코스닥시장상장법인,649,기타 금융업,KRW,               자본조정,"-8,017,968,810","-2,646,942,600","-2,607,596,490"
재무상태표,100790,미래에셋벤처투자,코스닥시장상장법인,649,기타 금융업,KRW,               자본잉여금,"31,291,158,786","12,013,545,463","12,013,545,463"
재무상태표,100790,미래에셋벤처투자,코스닥시장상장법인,649,기타 금융업,KRW,               자본금,"54,667,350,000","48,980,361,000","46,695,823,000"
재무상태표,100790,미래에셋벤처투자,코스닥시장상장법인,649,기타 금융업,KRW,               이익잉여금,"264,416,121,486","239,877,558,544","189,851,316,506"
재무상태표,100790,미래에셋벤처투자,코스닥시장상장법인,649,기타 금융업,KRW,         자본과 부채총계,"1,109,875,107,863","1,043,007,221,678","861,706,756,697"
재무상태표,100790,미래에셋벤처투자,코스닥시장상장법인,649,기타 금융업,KRW,            비지배지분부채,"718,258,793,088","688,509,825,530","557,576,888,184"
재무상태표,100790,미래에셋벤처투자,코스닥시장상장법인,649,기타 금융업,KRW,            차입부채,"20,221,308,942","32,947,609,523","30,335,348,210"
재무상태표,100790,미래에셋벤처투자,코스닥시장상장법인,649,기타 금융업,KRW,            당기법인세부채,"3,000,943,352","1,142,330,428","5,346,510,950"
재무상태표,100790,미래에셋벤처투자,코스닥시장상장법인,649,기타 금융업,KRW,            이연법인세부채,"21,221,844,871","16,580,286,350","15,718,367,814"
재무상태표,100790,미래에셋벤처투자,코스닥시장상장법인,649,기타 금융업,KRW,            부채총계,"767,518,446,401","744,782,699,271","615,753,668,218"
재무상태표,100790,미래에셋벤처투자,코스닥시장상장법인,649,기타 금융업,KRW,            기타부채,"4,705,863,856","5,495,160,268","6,671,934,786"
재무상태표,100790,미래에셋벤처투자,코스닥시장상장법인,649,기타 금융업,KRW,            충당부채,"109,692,292","107,487,172","104,618,274"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,         순확정급여자산,0,"67,105,702",0
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,         현금및예치금,"213,553,549,953","251,079,460,668","74,877,648,097"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,         대출채권,"4,629,311,144,022","4,167,248,721,349","3,553,838,940,644"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,         카드자산,"103,098,264,887","117,456,444,173","119,738,775,532"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,         자산총계,"9,776,950,435,699","8,792,535,423,177","7,513,808,587,908"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,         파생상품자산,"790,673,082","630,386,412","246,544,131"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,         리스자산,"2,122,393,545,475","1,800,867,276,438","1,569,684,397,743"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,         기타포괄손익-공정가치측정금융자산,"1,977,976,363","2,479,076,960","2,514,363,903"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,         당기손익-공정가치측정금융자산,"2,232,203,103,240","1,938,369,861,573","1,775,873,985,185"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,         무형자산,"2,484,178,825","3,484,743,152","3,408,201,931"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,         관계기업투자,"364,818,864,155","380,363,431,963","312,613,231,667"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,         기타자산,"98,599,299,919","122,924,772,869","90,602,744,670"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,         유형자산,"7,719,835,778","7,564,141,918","10,409,754,405"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,            자본총계,"1,549,860,747,539","1,364,988,933,757","1,296,643,544,792"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,            지배주주지분,"1,537,781,796,134","1,353,826,694,264","1,288,904,991,701"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,               자본잉여금,"144,533,389","144,533,389","144,533,389"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,               기타포괄손익누계액,"-9,596,008,063","-6,762,320,680","-6,685,622,726"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,               자본금,"310,877,330,000","310,877,330,000","310,877,330,000"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,               이익잉여금,"1,236,355,940,808","1,049,567,151,555","984,568,751,038"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,            비지배지분,"12,078,951,405","11,162,239,493","7,738,553,091"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,         부채와자본총계,"9,776,950,435,699","8,792,535,423,177","7,513,808,587,908"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,            사채,"6,154,405,487,709","5,366,690,992,851","4,690,786,800,355"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,            차입부채,"1,347,089,505,816","1,466,466,998,445","983,710,078,206"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,            이연법인세부채,"35,543,981,794","15,486,091,868","27,237,000,192"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,            파생상품부채,"2,869,177,536","1,700,564,399","5,032,471,264"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,            부채총계,"8,227,089,688,160","7,427,546,489,420","6,217,165,043,116"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,            기타부채,"682,723,240,332","573,998,368,650","505,424,662,827"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,            충당부채,"2,935,803,101","3,203,473,207","3,774,727,650"
재무상태표,008270,산은캐피탈,기타법인,649,기타 금융업,KRW,            순확정급여부채,"1,522,491,872",0,"1,199,302,622"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,         현금및예치금,"1,882,659,256,003","1,734,229,884,086","1,469,723,504,922"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,         할부금융자산,"435,602,051,520","569,826,115,545","359,671,079,395"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,         운용리스자산,"356,226,304,672","326,415,310,021","373,562,185,324"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,         신용판매자산,"17,622,287,143,814","18,650,508,835,212","16,738,950,006,937"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,         금융상품자산,"6,304,412,758,628","6,595,728,256,034","6,484,587,847,134"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,         유가증권,"950,452,360,055","384,647,785,923","477,701,038,957"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,         자산총계,"28,806,533,713,375","29,623,192,873,201","27,144,187,002,023"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,         당기법인세자산,"541,715,955","336,106,058","27,888,285"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,         이연법인세자산,"68,407,983,055","49,879,658,895","50,018,902,906"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,         파생상품자산,"184,261,149,205","215,744,364,701","101,840,960,884"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,         금융리스채권,"50,773,154,927","75,021,391,662","107,943,179,543"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,         무형자산,"122,638,725,906","121,076,593,151","103,081,816,183"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,         관계기업투자주식,"10,632,086,937","9,473,024,351","732,858,081"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,         기타금융자산,"407,982,772,148","388,307,723,402","519,125,912,341"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,         기타자산,"318,144,771,307","390,300,974,709","302,456,621,494"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,         유형자산,"29,796,332,351","28,875,022,924","24,276,580,055"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,         순확정급여자산,"29,595,192,205","40,541,255,606","2,378,535,665"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,         사용권자산,"32,119,954,687","42,280,570,921","28,108,083,917"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,            자본총계,"8,135,890,561,802","7,889,526,594,331","7,513,272,842,370"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,            지배주주지분,"8,135,890,561,802","7,889,526,594,331","7,513,272,842,370"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,               기타자본구성요소,"147,039,265,695","229,400,708,168","233,988,694,063"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,               기타불입자본,"1,537,968,436,223","1,537,968,436,223","1,537,968,436,223"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,               자본금,"614,794,455,000","614,794,455,000","614,794,455,000"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,               이익잉여금,"5,836,088,404,884","5,507,362,994,940","5,126,521,257,084"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,            비지배지분,0,0,0
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,         자본과부채총계,"28,806,533,713,375","29,623,192,873,201","27,144,187,002,023"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,            포인트이연수익,"180,113,875,939","154,514,555,631","150,838,928,113"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,            사채,"14,054,788,058,521","14,541,316,392,531","14,762,749,543,861"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,            당기법인세부채,"94,127,548,877","126,184,987,271","152,697,485,730"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,            파생상품부채,"20,726,533,495","32,026,200,858","21,914,108,359"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,            리스부채,"31,592,501,851","42,373,023,932","28,212,301,079"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,            부채총계,"20,670,643,151,573","21,733,666,278,870","19,630,914,159,653"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,            차입금,"3,565,000,000,000","4,000,000,000,000","1,900,000,000,000"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,            기타금융부채,"2,220,274,506,430","2,275,107,757,862","2,070,088,514,640"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,            기타부채,"276,317,686,127","262,728,693,841","266,680,631,389"
재무상태표,029780,삼성카드,유가증권시장상장법인,649,기타 금융업,KRW,            충당부채,"227,702,440,333","299,414,666,944","277,732,646,482"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,         단기대여금,"8,000,000,000",0,0
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,            유동성장기차입금,0,"240,000,000",0
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,            장기차입금,0,"80,000,000",0
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,            복구충당부채,"131,728,268","54,167,853",0
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,         장기금융상품,0,0,"522,330,000"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,         장기대여금,"1,024,000,000",0,"11,314,261"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,         장기미수금,"6,556,567,420","4,484,354,410","4,334,607,940"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,         선급비용,"151,904,529","46,825,090","486,085,109"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,         미수금,"2,605,421,409","153,777,968","616,463,433"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,         매출채권,0,0,"60,620,184,713"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,         보증금,"2,728,393,959","570,578,664","479,756,220"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,         미수수익,"23,969,673,421","12,843,603,566","10,052,536,704"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,         자산총계,"284,857,118,798","253,949,338,421","341,992,756,855"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,         현금및현금성자산,"60,798,740,826","38,195,178,787","23,942,084,678"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,         유동자산,"97,542,270,185","74,239,561,850","196,383,974,895"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,         이연법인세자산,"930,990,333",0,"41,845,837"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,         당기손익공정가치금융자산,"30,248,438,007","43,457,156,614","16,387,736,453"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,         무형자산,"8,288,610,740","7,893,362,183","7,634,991,785"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,         재고자산,0,0,"23,039,296,340"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,         관계기업투자,"129,543,167,953","113,391,559,010","95,500,605,871"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,         투자부동산,0,0,"1,295,465,639"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,         비유동자산,"187,314,848,613","179,709,776,571","145,608,781,960"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,         선급금,"16,530,000",0,"6,620,758,303"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,         유형자산,"7,994,680,201","9,912,765,690","19,400,127,954"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,         단기금융상품,"2,000,000,000","23,000,176,439","71,006,565,615"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,            자본총계,"252,782,010,635","232,302,156,334","232,235,576,250"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,            지배주주지분,"252,559,735,414","232,114,348,510","230,536,301,147"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,               기타자본구성요소,"-8,706,215,209","-8,881,910,558","-277,736,002"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,                  자기주식처분이익,"7,717,349,271","7,717,349,271","7,717,349,271"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,                  기타자본조정,"804,266,337","804,266,337","804,266,337"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,                  기타자본잉여금,"401,756,083","401,756,083","401,756,083"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,                  주식선택권,"678,277,028","496,307,182","230,739,387"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,                  부의관계기업투자자본변동,"-218,743,798","-102,401,338","-68,435,735"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,                  관계기업투자자본변동,"760,125,342","700,673,369","193,962,560"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,                  해외사업환산손익,"68,889,023","18,273,033","-550,728,140"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,                  자기주식,"18,918,134,495","18,918,134,495","9,006,645,765"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,               납입자본,"59,675,164,743","59,675,164,743","59,675,164,743"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,                  보통주자본금,"20,839,087,500","20,839,087,500","20,839,087,500"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,                  주식발행초과금,"38,836,077,243","38,836,077,243","38,836,077,243"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,               이익잉여금,"201,590,785,880","181,321,094,325","171,138,872,406"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,                  이익준비금,"6,810,000,000","6,078,000,000","8,430,900,853"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,                  미처분이익잉여금,"189,728,595,158","170,190,903,603","157,655,780,831"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,                  기타적립금,"5,052,190,722","5,052,190,722","5,052,190,722"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,            비지배지분,"222,275,221","187,807,824","1,699,275,103"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,         자본과부채총계,"284,857,118,798","253,949,338,421","341,992,756,855"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,            예수금,"2,522,213,963","1,120,949,781","12,976,724,213"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,            장기임대보증금,0,0,"354,200,000"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,            장기미지급금,0,0,"522,330,000"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,            미지급금,"12,773,332,088","2,601,758,345","5,118,862,467"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,            단기임대보증금,0,0,"179,500,000"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,            단기차입금,0,0,"34,389,254,140"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,            순확정급여부채,0,0,"1,387,040,908"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,            미지급비용,"1,935,145,958","154,532,546","3,731,985,211"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,            선수금,0,0,"48,789,163"
재무상태표,026890,스틱인베스트먼트,유가증권시장상장법인,642,신탁업 및 집합투자업,KRW,            유동리스부채,"1,773,035,123","1,199,414,148","1,505,958,276"
