,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1571,038540,KR7038540001,상상인,KOSDAQ,우량기업부,1500,1,8,0.54,1492,1501,1492,4321,6459454,82992469500,55328313,KSQ
1572,340360,KR7340360007,다보링크,KOSDAQ,중견기업부,1909,2,-44,-2.25,1935,1946,1850,212660,404741681,82828096708,43388212,KSQ
1573,263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,5100,3,0,0.0,5080,5240,5050,201065,1034946450,82718838000,16219380,KSQ
1574,088390,KR7088390000,이녹스,KOSDAQ,우량기업부,8810,2,-240,-2.65,9050,9050,8790,1772,15665830,82689285640,9385844,KSQ
1575,036630,KR7036630002,세종텔레콤,KOSDAQ,우량기업부,413,2,-1,-0.24,414,415,413,18760,7754438,82600000000,200000000,KSQ
1576,005960,KR7005960000,동부건설,KOSPI,,3595,2,-5,-0.14,3600,3630,3595,1974,7109545,82492110275,22946345,STK
1577,237820,KR7237820006,플레이디,KOSDAQ,중견기업부,6430,1,30,0.47,6350,6440,6310,31278,198596460,82478510200,12827140,KSQ
1578,002800,KR7002800001,신신제약,KOSDAQ,중견기업부,5430,2,-20,-0.37,5480,5500,5410,22624,123399800,82375815000,15170500,KSQ
1579,044820,KR7044820009,코스맥스비티아이,KOSPI,,8570,2,-60,-0.7,8630,8630,8560,767,6577340,82305602970,9603921,STK
1580,296160,KR7296160005,프로젠,KONEX,일반기업부,5800,2,-280,-4.61,5820,6040,5700,1471,8538240,82274322400,14185228,KNX
1581,408900,KR7408900009,스튜디오미르,KOSDAQ,벤처기업부,2515,2,-40,-1.57,2585,2585,2490,48568,122549905,82255927010,32706134,KSQ
1582,021320,KR7021320007,KCC건설,KOSDAQ,우량기업부,3840,2,-40,-1.03,3900,3900,3840,2092,8088895,82176000000,21400000,KSQ
1583,074430,KR7074430000,아미노로직스,KOSDAQ,중견기업부,933,2,-11,-1.17,944,944,929,7025,6557499,81942445452,87826844,KSQ
1584,067290,KR7067290007,JW신약,KOSDAQ,중견기업부,1534,2,-2,-0.13,1545,1545,1523,12677,19400209,81878977284,53376126,KSQ
1585,222810,KR7222810004,세토피아,KOSDAQ,관리종목(소속부없음),1080,0,0,0.0,0,0,0,0,0,81712098000,75659350,KSQ
1586,013700,KR7013700000,까뮤이앤씨,KOSPI,,1367,1,10,0.74,1361,1387,1361,81996,112539285,81679384610,59750830,STK
1587,004770,KR7004770004,써니전자,KOSPI,,2225,2,-5,-0.22,2225,2240,2195,174495,385307280,81663916900,36702884,STK
1588,012210,KR7012210001,삼미금속,KONEX,일반기업부,2290,0,0,0.0,0,0,0,0,0,81523736650,35599885,KNX
1589,021820,KR7021820006,세원정공,KOSPI,,8150,2,-40,-0.49,8200,8300,8060,9859,80304800,81500000000,10000000,STK
1590,032850,KR7032850000,비트컴퓨터,KOSDAQ,벤처기업부,4900,2,-30,-0.61,4925,4945,4880,15206,74536530,81454135700,16623293,KSQ
1591,365270,KR7365270008,큐라클,KOSDAQ,기술성장기업부,5870,2,-90,-1.51,5980,5980,5850,32471,191674300,81440192160,13873968,KSQ
1592,261780,KR7261780001,차백신연구소,KOSDAQ,기술성장기업부,3035,2,-35,-1.14,3070,3090,3005,17145,51847830,81413110180,26824748,KSQ
1593,025750,KR7025750001,한솔홈데코,KOSPI,,1010,1,52,5.43,971,1050,966,1798198,1805909075,81370800490,80565149,STK
1594,311390,KR7311390009,네오크레마,KOSDAQ,벤처기업부,6430,1,170,2.72,6200,6430,6180,12964,82408590,81363863270,12653789,KSQ
1595,005740,KR7005740006,크라운해태홀딩스,KOSPI,,5480,2,-40,-0.72,5520,5520,5450,919,5028200,81363461560,14847347,STK
1596,054040,KR7054040001,한국컴퓨터,KOSDAQ,우량기업부,5060,3,0,0.0,5100,5100,5010,4252,21418880,81320727400,16071290,KSQ
1597,036120,KR7036120004,SCI평가정보,KOSDAQ,중견기업부,2290,1,15,0.66,2295,2295,2270,9121,20836025,81295000000,35500000,KSQ
1598,122310,KR7122310006,제노레이,KOSDAQ,우량기업부,5580,1,40,0.72,5590,5590,5530,942,5217440,81210449520,14553844,KSQ
1599,038880,KR7038880001,아이에이,KOSDAQ,중견기업부,257,3,0,0.0,252,259,248,995676,250424253,81041018414,315334702,KSQ
1600,352910,KR7352910004,오비고,KOSDAQ,기술성장기업부,6400,2,-40,-0.62,6450,6450,6370,753,4805030,80881932800,12637802,KSQ
1601,333620,KR7333620003,엔시스,KOSDAQ,벤처기업부,7660,2,-230,-2.92,7890,7920,7660,4430,34491710,80861595040,10556344,KSQ
1602,024840,KR7024840001,KBI메탈,KOSDAQ,중견기업부,2305,2,-25,-1.07,2320,2375,2300,924199,2155487965,80465703695,34909199,KSQ
1603,078860,KR7078860004,엔에스이엔엠,KOSDAQ,중견기업부,7630,0,0,0.0,0,0,0,0,0,80351942020,10531054,KSQ
1604,115440,KR7115440000,우리넷,KOSDAQ,벤처기업부,7440,2,-110,-1.46,7390,7490,7280,107379,789504100,80309532480,10794292,KSQ
1605,007370,KR7007370000,진양제약,KOSDAQ,우량기업부,6340,2,-90,-1.4,6430,6450,6330,43560,278521230,80208436820,12651173,KSQ
1606,001260,KR7001260009,남광토건,KOSPI,,8150,2,-100,-1.21,8500,8500,8120,21300,176448490,80135461800,9832572,STK
1607,369370,KR7369370002,블리츠웨이스튜디오,KOSDAQ,벤처기업부,1606,1,51,3.28,1560,1606,1560,18,28448,80094289066,49871911,KSQ
1608,041910,KR7041910001,폴라리스AI파마,KOSDAQ,중견기업부,5930,1,90,1.54,5830,5950,5830,7919,46736370,80064529510,13501607,KSQ
1609,000910,KR7000910000,유니온,KOSPI,,5120,2,-60,-1.16,5170,5180,5100,62636,321345230,79931489280,15611619,STK
1610,018500,KR7018500009,동원금속,KOSPI,,1708,2,-4,-0.23,1694,1740,1655,494958,841694367,79857425564,46754933,STK
1611,136410,KR7136410008,아셈스,KOSDAQ,벤처기업부,7240,2,-70,-0.96,7310,7360,7170,18891,136056630,79778327440,11019106,KSQ
1612,267320,KR7267320000,나인테크,KOSDAQ,벤처기업부,1826,2,-29,-1.56,1852,1920,1814,64968,120173176,79730653904,43664104,KSQ
1613,012790,KR7012790002,신일제약,KOSDAQ,우량기업부,6650,2,-70,-1.04,6710,6720,6640,9281,62006380,79709659750,11986415,KSQ
1614,361570,KR7361570005,알비더블유,KOSDAQ,중견기업부,2770,2,-25,-0.89,2815,2815,2750,4955,13786640,79618916070,28743291,KSQ
1615,222160,KR7222160004,NPX,KOSDAQ,관리종목(소속부없음),8040,0,0,0.0,0,0,0,0,0,79551289560,9894439,KSQ
1616,109860,KR7109860007,동일금속,KOSDAQ,우량기업부,8730,2,-320,-3.54,9070,9300,8730,12442,111563090,79443000000,9100000,KSQ
1617,052790,KR7052790003,액토즈소프트,KOSDAQ,우량기업부,7010,2,-80,-1.13,7180,7180,7010,2568,18099820,79427772380,11330638,KSQ
1618,004720,KR7004720009,팜젠사이언스,KOSPI,,4360,1,20,0.46,4330,4390,4330,4939,21441575,79357685440,18201304,STK
1619,043650,KR7043650001,국순당,KOSDAQ,우량기업부,4435,2,-80,-1.77,4550,4550,4415,16278,72442890,79201578240,17858304,KSQ
1620,000220,KR7000220004,유유제약,KOSPI,,4650,2,-80,-1.69,4730,4730,4600,16024,74682985,79200432150,17032351,STK
1621,094850,KR7094850005,참좋은여행,KOSDAQ,중견기업부,5650,2,-160,-2.75,5860,5860,5530,44043,250086480,79100000000,14000000,KSQ
1622,239890,KR7239890007,피엔에이치테크,KOSDAQ,기술성장기업부,7960,2,-110,-1.36,8070,8190,7920,12921,103067940,79088609800,9935755,KSQ
1623,011370,KR7011370004,서한,KOSDAQ,우량기업부,783,2,-3,-0.38,796,796,780,11622,9117736,79000679295,100894865,KSQ
1624,307180,KR7307180000,아이엘사이언스,KOSDAQ,벤처기업부,2920,2,-30,-1.02,2960,3040,2875,47413,137873555,78965057760,27042828,KSQ
1625,006140,KR7006140008,피제이전자,KOSDAQ,우량기업부,5260,3,0,0.0,5260,5420,5210,3212,17030740,78900000000,15000000,KSQ
1626,163730,KR7163730005,핑거,KOSDAQ,벤처기업부,8410,2,-150,-1.75,8490,8500,8360,44535,374200460,78764763280,9365608,KSQ
1627,448710,KR7448710004,코츠테크놀로지,KOSDAQ,벤처기업부,14970,2,-290,-1.9,15500,15500,14830,16217,243541950,78751017330,5260589,KSQ
1628,382480,KR7382480002,지아이텍,KOSDAQ,벤처기업부,1998,2,-37,-1.82,2035,2035,1998,12426,24933511,78635565720,39357140,KSQ
1629,090410,KR7090410002,덕신이피씨,KOSDAQ,우량기업부,1706,2,-49,-2.79,1743,1743,1705,297800,511987385,78619466070,46084095,KSQ
1630,218150,KR7218150001,미래생명자원,KOSDAQ,벤처기업부,3850,2,-30,-0.77,3845,3880,3820,24214,92954030,78600837700,20415802,KSQ
1631,069460,KR7069460004,대호에이엘,KOSPI,,1159,2,-18,-1.53,1177,1184,1151,17705,20522084,78561861143,67784177,STK
1632,000230,KR7000230003,일동홀딩스,KOSPI,,6790,2,-10,-0.15,6800,6880,6760,1964,13316290,78359316000,11540400,STK
1633,046970,KR7046970000,우리로,KOSDAQ,벤처기업부,1788,1,115,6.87,1626,1788,1551,17966682,29987534495,78359098212,43824999,KSQ
1634,006370,KR7006370001,대구백화점,KOSPI,,7240,2,-130,-1.76,7220,7350,7220,937,6817670,78348463640,10821611,STK
1635,036640,KR7036640001,HRS,KOSDAQ,우량기업부,4790,2,-35,-0.73,4850,4850,4755,8464,40517070,78339492000,16354800,KSQ
1636,011300,KR7011300001,성안머티리얼스,KOSPI,,721,1,26,3.74,695,748,694,441243,319081379,78152433058,108394498,STK
1637,170030,KR7170030001,현대공업,KOSDAQ,우량기업부,5080,2,-90,-1.74,5200,5200,5080,11597,59201020,77927200000,15340000,KSQ
1638,465480,KR7465480002,인스피언,KOSDAQ,벤처기업부,7680,2,-110,-1.41,7860,7860,7620,19348,148861190,77858088960,10137772,KSQ
1639,004910,KR7004910006,조광페인트,KOSPI,,6080,2,-180,-2.88,6230,6230,6080,10812,66071850,77824000000,12800000,STK
1640,015710,KR7015710007,코콤,KOSDAQ,중견기업부,4430,2,-55,-1.23,4490,4505,4410,20080,89372570,77660115000,17530500,KSQ
1641,066310,KR7066310004,큐에스아이,KOSDAQ,중견기업부,8360,2,-290,-3.35,8500,8510,8280,50634,422630830,77510751560,9271621,KSQ
1642,900340,HK0000449303,윙입푸드,KOSDAQ,외국기업(소속부없음),1540,2,-42,-2.65,1583,1596,1529,214023,331211521,77509629120,50330928,KSQ
1643,198440,KR7198440000,강동씨앤엘,KOSDAQ,중견기업부,1271,2,-33,-2.53,1292,1300,1265,40612,51965769,77444439816,60931896,KSQ
1644,950200,KR8840150005,소마젠,KOSDAQ,외국기업(소속부없음),4025,2,-35,-0.86,4085,4085,4020,1691,6810090,77425113325,19236053,KSQ
1645,263600,KR7263600009,덕우전자,KOSDAQ,우량기업부,4855,2,-95,-1.92,4955,4955,4855,12102,59456510,77341655050,15930310,KSQ
1646,013520,KR7013520002,화승코퍼레이션,KOSPI,,1545,2,-5,-0.32,1550,1555,1534,2362,3636882,77329184340,50051252,STK
1647,376980,KR7376980009,원티드랩,KOSDAQ,기술성장기업부,7920,1,220,2.86,7740,8050,7570,174458,1366419920,77259552480,9754994,KSQ
1648,014440,KR7014440002,영보화학,KOSPI,,3860,2,-35,-0.9,3885,3910,3820,37956,146740150,77200000000,20000000,STK
1649,049480,KR7049480007,오픈베이스,KOSDAQ,우량기업부,2455,2,-5,-0.2,2500,2505,2450,48569,120437080,77141950265,31422383,KSQ
1650,057680,KR7057680001,티사이언티픽,KOSDAQ,벤처기업부,1081,2,-42,-3.74,1120,1120,1072,194257,212027326,77019629581,71248501,KSQ
1651,007820,KR7007820004,에스엠코어,KOSDAQ,중견기업부,3835,2,-60,-1.54,3900,3925,3825,4122,15827220,76830182910,20033946,KSQ
1652,442900,KR7442900007,미래에셋드림스팩1호,KOSDAQ,SPAC(소속부없음),9970,3,0,0.0,9970,9970,9970,20,199400,76569600000,7680000,KSQ
1653,307930,KR7307930008,컴퍼니케이,KOSDAQ,중견기업부,4905,2,-60,-1.21,4950,4960,4875,13432,65945490,76567050000,15610000,KSQ
1654,000590,KR7000590000,CS홀딩스,KOSPI,,66300,2,-600,-0.9,67000,67000,66100,65,4309900,76542156600,1154482,STK
1655,234100,KR7234100006,폴라리스세원,KOSDAQ,우량기업부,1165,1,2,0.17,1163,1170,1153,19134,22170281,76335838625,65524325,KSQ
1656,051630,KR7051630002,진양화학,KOSPI,,3600,1,125,3.6,3540,3695,3540,107740,390048645,76320000000,21200000,STK
1657,007980,KR7007980006,TP,KOSPI,,1490,2,-25,-1.65,1518,1518,1478,88452,131558088,76250943700,51175130,STK
1658,352700,KR7352700009,씨앤투스,KOSDAQ,우량기업부,2795,1,15,0.54,2780,2795,2770,2345,6515305,76238932705,27276899,KSQ
1659,020710,KR7020710000,시공테크,KOSDAQ,우량기업부,3800,1,20,0.53,3780,3800,3750,5155,19421325,76182286000,20047970,KSQ
1660,002230,KR7002230001,피에스텍,KOSDAQ,중견기업부,3930,2,-5,-0.13,3945,3945,3910,1615,6330830,76126744890,19370673,KSQ
1661,010960,KR7010960003,삼호개발,KOSPI,,3045,2,-30,-0.98,3090,3090,3010,8190,24860745,76125000000,25000000,STK
1662,265560,KR7265560003,영화테크,KOSDAQ,우량기업부,7120,3,0,0.0,7110,7130,7040,3802,26928930,76114081600,10690180,KSQ
1663,006090,KR7006090005,사조오양,KOSPI,,8060,2,-10,-0.12,8000,8090,8000,1103,8859600,75947276340,9422739,STK
1664,241520,KR7241520006,DSC인베스트먼트,KOSDAQ,중견기업부,2760,2,-25,-0.9,2785,2785,2730,27524,75612445,75889305000,27496125,KSQ
1665,033170,KR7033170002,시그네틱스,KOSDAQ,우량기업부,885,2,-17,-1.88,891,902,881,111299,98609711,75869562315,85728319,KSQ
1666,338100,KR7338100001,NH프라임리츠,KOSPI,,4065,2,-10,-0.25,4075,4120,4065,808,3295450,75852900000,18660000,STK
1667,104620,KR7104620000,노랑풍선,KOSDAQ,중견기업부,4785,2,-90,-1.85,4810,4855,4770,9230,44347435,75804572910,15842126,KSQ
1668,036580,KR7036580009,팜스코,KOSPI,,2060,2,-45,-2.14,2125,2125,2055,18625,38656220,75659562580,36727943,STK
1669,464280,KR7464280007,티디에스팜,KOSDAQ,중견기업부,13670,2,-150,-1.09,13820,13920,13620,16262,223860500,75595100000,5530000,KSQ
1670,006880,KR7006880009,신송홀딩스,KOSPI,,6390,2,-160,-2.44,6570,6570,6380,20021,128892150,75586402620,11828858,STK
1671,357880,KR7357880004,스카이월드와이드,KOSDAQ,기술성장기업부,2225,2,-45,-1.98,2270,2300,2205,130758,292631815,75478025300,33922708,KSQ
1672,348350,KR7348350000,위드텍,KOSDAQ,우량기업부,7410,2,-170,-2.24,7530,7530,7380,8412,62457040,75460476000,10183600,KSQ
1673,204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,980,1,1,0.1,979,994,969,16181,15748894,75425901880,76965206,KSQ
1674,153710,KR7153710009,옵티팜,KOSDAQ,기술성장기업부,5140,3,0,0.0,5100,5140,5100,136,694430,75403584120,14669958,KSQ
1675,014710,KR7014710008,사조씨푸드,KOSPI,,4370,2,-45,-1.02,4415,4415,4365,14206,62261610,75245032910,17218543,STK
1676,037440,KR7037440005,희림,KOSDAQ,우량기업부,5400,2,-80,-1.46,5490,5500,5370,61578,333717270,75181365000,13922475,KSQ
1677,263690,KR7263690000,디알젬,KOSDAQ,우량기업부,6630,1,710,11.99,6010,7300,6010,621997,4238124090,75088794300,11325610,KSQ
1678,081150,KR7081150005,티플랙스,KOSDAQ,우량기업부,3090,2,-25,-0.8,3140,3140,3070,47490,146892775,74989362180,24268402,KSQ
1679,053260,KR7053260006,금강철강,KOSDAQ,우량기업부,3990,2,-15,-0.37,4000,4000,3965,814,3241295,74692800000,18720000,KSQ
1680,251630,KR7251630000,브이원텍,KOSDAQ,우량기업부,4685,2,-50,-1.06,4735,4900,4660,12602,59546165,74692420910,15942886,KSQ
1681,086670,KR7086670007,비엠티,KOSDAQ,우량기업부,8160,2,-150,-1.81,8400,8490,8100,40575,336569040,74461419840,9125174,KSQ
1682,317830,KR7317830008,에스피시스템스,KOSDAQ,벤처기업부,6910,2,-130,-1.85,7100,7130,6890,33224,230729060,74447082380,10773818,KSQ
1683,128660,KR7128660008,피제이메탈,KOSDAQ,우량기업부,3000,2,-20,-0.66,3040,3040,2985,15612,46735015,74410107000,24803369,KSQ
1684,111110,KR7111110003,호전실업,KOSPI,,7630,2,-60,-0.78,7700,7750,7560,5298,40411730,74392377920,9749984,STK
1685,085310,KR7085310001,엔케이,KOSPI,,930,2,-30,-3.13,950,960,926,99978,93415501,74384517360,79983352,STK
1686,260870,KR7260870001,SK시그넷,KONEX,일반기업부,12110,2,-10,-0.08,12120,12190,12000,337,4075100,74349466100,6139510,KNX
1687,413630,KR7413630005,씨피시스템,KOSDAQ,벤처기업부,1844,2,-23,-1.23,1880,1944,1840,11070,20939713,74282635700,40283425,KSQ
1688,101170,KR7101170009,우림피티에스,KOSDAQ,우량기업부,5490,2,-90,-1.61,5610,5640,5440,64131,353789340,74115000000,13500000,KSQ
1689,320000,KR7320000003,한울반도체,KOSDAQ,중견기업부,2650,2,-30,-1.12,2710,2710,2625,13632,36157490,74108911550,27965627,KSQ
1690,033310,KR7033310004,엠투엔,KOSDAQ,중견기업부,1835,1,5,0.27,1850,1868,1815,2157,3977505,74027993885,40342231,KSQ
1691,092440,KR7092440007,기신정기,KOSPI,,2535,2,-5,-0.2,2560,2560,2520,2670,6774130,74022000000,29200000,STK
1692,014990,KR7014990006,인디에프,KOSPI,,982,2,-11,-1.11,994,1023,971,200235,197398631,73760961090,75112995,STK
1693,036670,KR7036670008,KCI,KOSDAQ,우량기업부,6530,1,20,0.31,6510,6550,6410,1649,10680130,73593100000,11270000,KSQ
1694,087260,KR7087260006,모바일어플라이언스,KOSDAQ,벤처기업부,2260,2,-20,-0.88,2260,2280,2240,54366,122409925,73569465860,32552861,KSQ
1695,383930,KR7383930005,디티앤씨알오,KOSDAQ,중견기업부,5760,1,30,0.52,5740,5790,5650,34193,195521330,73558149120,12770512,KSQ
1696,036010,KR7036010007,아비코전자,KOSDAQ,우량기업부,5530,2,-140,-2.47,5670,5670,5250,17662,97329130,73509925020,13292934,KSQ
1697,417970,KR7417970001,모델솔루션,KOSDAQ,중견기업부,11490,2,-110,-0.95,11790,11880,11450,20439,239092660,73498083000,6396700,KSQ
1698,074610,KR7074610007,이엔플러스,KOSPI,,1001,2,-2,-0.2,1013,1013,990,117031,116817904,73448103729,73374729,STK
1699,016880,KR7016880007,웅진,KOSPI,,917,1,7,0.77,911,927,911,23470,21560282,73293132360,79927080,STK
1700,302430,KR7302430004,이노메트리,KOSDAQ,우량기업부,7450,2,-30,-0.4,7430,7510,7360,62,459890,73257399600,9833208,KSQ
1701,241690,KR7241690007,유니테크노,KOSDAQ,우량기업부,2990,2,-50,-1.64,3040,3040,2970,16853,50580215,73167410940,24470706,KSQ
1702,130580,KR7130580004,나이스디앤비,KOSDAQ,우량기업부,4750,3,0,0.0,4740,4795,4740,4397,20912465,73150000000,15400000,KSQ
1703,054930,KR7054930003,유신,KOSDAQ,우량기업부,24300,2,-650,-2.61,25000,25000,24200,6744,165148550,72900000000,3000000,KSQ
1704,027580,KR7027580000,상보,KOSDAQ,우량기업부,1231,2,-26,-2.07,1257,1257,1230,129103,160202622,72852154449,59181279,KSQ
1705,043260,KR7043260009,성호전자,KOSDAQ,우량기업부,1193,2,-21,-1.73,1218,1218,1193,85188,102209689,72775611477,61002189,KSQ
1706,351330,KR7351330006,이삭엔지니어링,KOSDAQ,벤처기업부,8750,2,-180,-2.02,8850,9080,8730,99946,891499480,72524550000,8288520,KSQ
1707,093240,KR7093240000,형지엘리트,KOSPI,,2045,1,35,1.74,1976,2095,1976,423455,861618012,72503474990,35454022,STK
1708,262260,KR7262260003,에이프로,KOSDAQ,우량기업부,5010,2,-110,-2.15,5210,5210,4995,16684,84012590,72485441520,14468152,KSQ
1709,053160,KR7053160008,프리엠스,KOSDAQ,중견기업부,12080,1,140,1.17,11800,12280,11780,14049,168028190,72480000000,6000000,KSQ
1710,004960,KR7004960001,한신공영,KOSPI,,6240,3,0,0.0,6240,6260,6200,1033,6425990,72201180480,11570702,STK
1711,024910,KR7024910002,경창산업,KOSDAQ,우량기업부,2000,2,-10,-0.5,2030,2030,1990,57271,114522237,71638010000,35819005,KSQ
1712,127980,KR7127980001,화인써키트,KOSDAQ,중견기업부,6040,2,-50,-0.82,6090,6110,6040,149,905930,71517731360,11840684,KSQ
1713,011690,KR7011690005,와이투솔루션,KOSPI,,1955,2,-33,-1.66,1981,1981,1944,15723,30789786,71502940270,36574394,STK
1714,417840,KR7417840006,저스템,KOSDAQ,벤처기업부,9850,2,-440,-4.28,10290,10300,9840,109744,1095644940,71404373750,7249175,KSQ
1715,440320,KR7440320000,오픈놀,KOSDAQ,기술성장기업부,7280,1,90,1.25,7150,7330,7140,40729,293569710,71380400000,9805000,KSQ
1716,052710,KR7052710001,아모텍,KOSDAQ,중견기업부,4875,1,195,4.17,4635,4895,4550,45297,211251615,71248656375,14615109,KSQ
1717,003925,KR7003921004,남양유업우,KOSPI,,35600,2,-200,-0.56,35800,36150,35450,212,7542300,71200000000,2000000,STK
1718,049550,KR7049550007,잉크테크,KOSDAQ,우량기업부,3630,1,30,0.83,3630,3630,3600,34,123390,71170785510,19606277,KSQ
1719,064240,KR7064240005,홈캐스트,KOSDAQ,우량기업부,2025,3,0,0.0,2025,2045,2025,16523,33663715,70951974300,35038012,KSQ
1720,129260,KR7129260006,인터지스,KOSPI,,2385,1,20,0.85,2365,2385,2350,20155,47731505,70948679490,29747874,STK
1721,057030,KR7057030009,YBM넷,KOSDAQ,중견기업부,4340,2,-55,-1.25,4355,4395,4320,9773,42454505,70797104980,16312697,KSQ
1722,102280,KR7102280005,쌍방울,KOSPI,,13450,0,0,0.0,0,0,0,0,0,70637274900,5251842,STK
1723,010640,KR7010640001,진양폴리,KOSPI,,7040,1,150,2.18,6980,7280,6970,46877,332408690,70400000000,10000000,STK
1724,363250,KR7363250002,진시스템,KOSDAQ,기술성장기업부,10010,2,-40,-0.4,10100,10110,10010,3013,30301070,70398307980,7032798,KSQ
1725,059120,KR7059120006,아진엑스텍,KOSDAQ,벤처기업부,7220,2,-180,-2.43,7430,7430,7180,10478,76291480,70384863120,9748596,KSQ
1726,309960,KR7309960003,LB인베스트먼트,KOSDAQ,중견기업부,3030,2,-60,-1.94,3085,3085,3010,5632,17124055,70348234170,23217239,KSQ
1727,457370,KR7457370005,한켐,KOSDAQ,중견기업부,8750,2,-230,-2.56,9080,9080,8680,43706,386555880,70237422500,8027134,KSQ
1728,246960,KR7246960009,SCL사이언스,KOSDAQ,기술성장기업부,9640,1,80,0.84,9560,9760,9500,2195,21184040,70211985640,7283401,KSQ
1729,044060,KR7044060002,조광ILI,KOSDAQ,관리종목(소속부없음),732,0,0,0.0,0,0,0,0,0,70075958688,95732184,KSQ
1730,185490,KR7185490000,아이진,KOSDAQ,벤처기업부,2590,2,-10,-0.38,2600,2600,2580,2041,5294565,70007140560,27029784,KSQ
1731,072130,KR7072130008,유엔젤,KOSPI,,5290,3,0,0.0,5290,5350,5210,15046,79346270,69803951660,13195454,STK
1732,217190,KR7217190008,제너셈,KOSDAQ,우량기업부,7960,1,80,1.02,7820,7970,7820,4133,32656360,69802625040,8769174,KSQ
1733,002140,KR7002140002,고려산업,KOSPI,,2795,2,-20,-0.71,2815,2825,2770,44614,124479255,69705692875,24939425,STK
1734,203690,KR7203690003,아크솔루션스,KOSDAQ,벤처기업부,4425,0,0,0.0,0,0,0,0,0,69648384900,15739748,KSQ
1735,073640,KR7073640005,테라사이언스,KOSDAQ,관리종목(소속부없음),654,0,0,0.0,0,0,0,0,0,69571715580,106378770,KSQ
1736,189980,KR7189980006,흥국에프엔비,KOSDAQ,우량기업부,1731,2,-2,-0.12,1730,1736,1721,21628,37433961,69478578537,40137827,KSQ
1737,241840,KR7241840008,에이스토리,KOSDAQ,우량기업부,7280,2,-50,-0.68,7320,7320,7280,1485,10836610,69451156320,9539994,KSQ
1738,004060,KR7004060000,SG세계물산,KOSPI,,343,2,-5,-1.44,345,348,342,258221,89131583,69431761280,202424960,STK
1739,033340,KR7033340001,좋은사람들,KOSDAQ,중견기업부,716,2,-20,-2.72,734,734,707,449445,322849805,69416599528,96950558,KSQ
1740,066130,KR7066130006,하츠,KOSDAQ,우량기업부,5420,2,-70,-1.28,5520,5640,5400,21357,116840520,69376000000,12800000,KSQ
1741,024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,1872,2,-10,-0.53,1885,1899,1872,5181,9705268,69360992064,37051812,KSQ
1742,172670,KR7172670002,에이엘티,KOSDAQ,벤처기업부,7740,2,-10,-0.13,7650,7750,7570,34471,263502390,69352404660,8960259,KSQ
1743,053980,KR7053980009,오상자이엘,KOSDAQ,우량기업부,3645,2,-20,-0.55,3655,3665,3630,17257,62926360,69192244035,18982783,KSQ
1744,289080,KR7289080004,SV인베스트먼트,KOSDAQ,중견기업부,1299,2,-12,-0.92,1320,1320,1292,24778,32353145,69150966000,53234000,KSQ
1745,256630,KR7256630005,포인트엔지니어링,KOSDAQ,벤처기업부,1191,1,1,0.08,1189,1201,1186,1336,1590445,69074512752,57997072,KSQ
1746,017040,KR7017040007,광명전기,KOSPI,,1592,2,-25,-1.55,1619,1620,1592,93589,150240781,68993483080,43337615,STK
1747,042110,KR7042110007,에스씨디,KOSDAQ,우량기업부,1425,2,-15,-1.04,1426,1433,1409,21873,31029444,68869628700,48329564,KSQ
1748,317770,KR7317770006,엑스페릭스,KOSDAQ,벤처기업부,2850,2,-50,-1.72,2915,2940,2835,74131,212841200,68835109500,24152670,KSQ
1749,227420,KR7227420007,도부,KONEX,일반기업부,1808,0,0,0.0,0,0,0,0,0,68784474080,38044510,KNX
1750,223250,KR7223250002,드림씨아이에스,KOSDAQ,벤처기업부,2885,2,-60,-2.04,2940,2945,2870,39660,115005480,68661049740,23799324,KSQ
1751,432430,KR7432430007,와이랩,KOSDAQ,기술성장기업부,4175,2,-90,-2.11,4300,4300,4165,12363,51861980,68638336000,16440320,KSQ
1752,199550,KR7199550005,레이저옵텍,KOSDAQ,벤처기업부,5870,2,-180,-2.98,6090,6090,5830,14403,84732730,68549548890,11677947,KSQ
1753,065530,KR7065530008,와이어블,KOSDAQ,중견기업부,1296,1,3,0.23,1305,1305,1290,1521,1973948,68506560000,52860000,KSQ
1754,043910,KR7043910009,자연과환경,KOSDAQ,벤처기업부,604,2,-6,-0.98,613,613,600,135314,81649305,68488440028,113391457,KSQ
1755,097780,KR7097780001,에코볼트,KOSDAQ,중견기업부,1003,1,3,0.3,1004,1007,999,47413,47526587,67933529014,67730338,KSQ
1756,210120,KR7210120002,빅텐츠,KOSDAQ,중견기업부,21600,0,0,0.0,0,0,0,0,0,67923576000,3144610,KSQ
1757,017480,KR7017480005,삼현철강,KOSDAQ,우량기업부,4325,1,15,0.35,4335,4335,4290,5997,25773110,67914999250,15702890,KSQ
1758,355390,KR7355390006,크라우드웍스,KOSDAQ,기술성장기업부,15130,0,0,0.0,0,0,0,0,0,67615485840,4468968,KSQ
1759,100590,KR7100590009,머큐리,KOSDAQ,우량기업부,4270,1,30,0.71,4210,4295,4210,149771,636449885,67594198210,15830023,KSQ
