corp_code,접수번호,법인구분,법인명,성명,성별,출생년월,직위,담당업무,재직기간,출생연도,age,age_group
01562589,20240315000890,,LX홀딩스,노진서,남,1968년 09월,부사장,대표이사,2021.05.03~,1968.0,57,50
01562589,20240315000890,,LX홀딩스,최성관,남,1973년 02월,상무,CFO,2022.11.15~,1973.0,52,50
01562589,20240315000890,,LX홀딩스,김경석,남,1952년 01월,이사,감사위원장,2021.05.03~,1952.0,73,70
01562589,20240315000890,,LX홀딩스,이지순,남,1949년 09월,이사,감사위원,2021.05.03~,1949.0,76,70
01562589,20240315000890,,LX홀딩스,정순원,남,1952년 01월,이사,감사위원,2021.05.03~,1952.0,73,70
01562589,20240315000890,,LX홀딩스,강대형,남,1952년 02월,이사,사외이사,2021.05.03~,1952.0,73,70
01562589,20240315000890,,LX홀딩스,노인호,남,1962년 04월,부사장,CHO,2021.05.03~,1962.0,63,60
00239596,20240313000421,,쎄니트,최재관,남,1954년 06월,대표이사,업무 총괄,09.11.19 ~ 현재,1954.0,71,70
00239596,20240313000421,,쎄니트,최재진,남,1972년 10월,전무이사,기획실,20.11.16 ~ 현재,1972.0,53,50
00239596,20240313000421,,쎄니트,한기철,남,1972년 03월,이      사,안전관리팀,-,1972.0,53,50
00239596,20240313000421,,쎄니트,이을호,남,1975년 12월,이      사,철강영업팀 내수영업총괄,-,1975.0,50,50
00239596,20240313000421,,쎄니트,박승배,남,1968년 04월,대표이사,업무 총괄,09.11.19 ~ 현재,1968.0,57,50
00239596,20240313000421,,쎄니트,한영수,남,1961년 08월,부사장,"철강사업부 
생산/기술 총괄",16.06.27~현재,1961.0,64,60
00239596,20240313000421,,쎄니트,정형길,남,1971년 12월,사외이사,"사외이사
(감사위원회 위원)",20.03.27~현재,1971.0,54,50
00239596,20240313000421,,쎄니트,황민,남,1966년 12월,사외이사,"사외이사
(감사위원회 위원)",20.03.27~현재,1966.0,59,50
00239596,20240313000421,,쎄니트,이의석,남,1975년 10월,사외이사,"사외이사
(감사위원회 위원)",21.03.26~현재,1975.0,50,50
00239596,20240313000421,,쎄니트,한창석,남,1970년 01월,전무이사,철강사업부 관리 총괄,-,1970.0,55,50
00239596,20240313000421,,쎄니트,홍승의,남,1970년 09월,전무이사,시네마사업부 사업 총괄,-,1970.0,55,50
00239596,20240313000421,,쎄니트,최창우,남,1975년 11월,전무이사,경영지원실,20.09.07 ~ 현재,1975.0,50,50
00133089,20240401002601,,성원,오권석,남,1952년 10월,"대표이사
회장",경영총괄,68개월,1952.0,73,70
00133089,20240401002601,,성원,이동환,남,1957년 09월,부회장,생산총괄,8개월,1957.0,68,60
00133089,20240401002601,,성원,오경택,남,1978년 11월,사장,경영총괄,113개월,1978.0,47,40
00133089,20240401002601,,성원,오상표,남,1973년 05월,전무이사,관리본부장,85개월,1973.0,52,50
00133089,20240401002601,,성원,임준규,남,1984년 02월,감사,감사,46개월,1984.0,41,40
00159023,20240318000570,,SK텔레콤,유영상,남,1970년 05월,사장,대표이사,5년 10개월 ,1970.0,55,50
00159023,20240318000570,,SK텔레콤,강종렬,남,1964년 10월,사장,"CSPO 겸
ICT Infra 담당",1년 10개월 ,1964.0,61,60
00159023,20240318000570,,SK텔레콤,최규남,남,1964년 04월,기타비상무이사,기타비상무이사,2년 3개월 ,1964.0,61,60
00159023,20240318000570,,SK텔레콤,김용학,남,1953년 01월,사외이사,사외이사,3년10개월 ,1953.0,72,70
00159023,20240318000570,,SK텔레콤,김석동,남,1953년 05월,사외이사,사외이사,4년10개월,1953.0,72,70
00159023,20240318000570,,SK텔레콤,윤영민,여,1963년 12월,사외이사,사외이사,5년10개월,1963.0,62,60
00159023,20240318000570,,SK텔레콤,김준모,남,1976년 09월,사외이사,사외이사,3년10개월,1976.0,49,40
00159023,20240318000570,,SK텔레콤,오혜연,여,1974년 11월,사외이사,사외이사,10개월 ,1974.0,51,50
00862853,20240321001731,,플레이디,이준용,남,1971년 03월,사장,대표이사,"2021.10~
2024년 정기주총일",1971.0,54,50
00862853,20240321001731,,플레이디,이용규,남,1975년 01월,이사,감사위원회 위원,"2019.09 ~
2025년 정기주총일",1975.0,50,50
00862853,20240321001731,,플레이디,김덕환,남,1966년 01월,이사,감사위원회 위원,"2023.03 ~
2025년 정기주총일",1966.0,59,50
00862853,20240321001731,,플레이디,주상철,남,1974년 12월,이사,감사위원회 위원,"2023.03 ~
2025년 정기주총일",1974.0,51,50
00862853,20240321001731,,플레이디,강현구,남,1971년 07월,이사,평가및보상위원회위원,2022.03 ~2024년 정기주총일,1971.0,54,50
00862853,20240321001731,,플레이디,강남구,남,1968년 10월,이사,평가및보상위원회위원,2022.03 ~2024년 정기주총일,1968.0,57,50
00862853,20240321001731,,플레이디,한수경,여,1977년 05월,이사,평가및보상위원회위원,"2021.03~
2024년 정기주총일",1977.0,48,40
00144395,20240314000472,,동서,이창환,남,1953년 09월,회장,회사 총괄,9년 9개월,1953.0,72,70
00144395,20240314000472,,동서,박복기,남,1960년 07월,전무이사,"경영지원부문
경영지원 총괄",-,1960.0,65,60
00144395,20240314000472,,동서,유주현,남,1959년 12월,전무이사,식품 마케팅 총괄,-,1959.0,66,60
00144395,20240314000472,,동서,석효기,남,1961년 12월,상무이사,"구매/수출/제조부문
다류사업 담당",-,1961.0,64,60
00144395,20240314000472,,동서,전병무,남,1961년 04월,상무이사,식품 영업 담당,-,1961.0,64,60
00144395,20240314000472,,동서,하인호,남,1962년 09월,상무이사,"구매/수출/제조부문
수출 담당",-,1962.0,63,60
00144395,20240314000472,,동서,이문희,남,1964년 07월,상무이사,"구매/수출/제조부문
포장사업 총괄",-,1964.0,61,60
00144395,20240314000472,,동서,김대우,남,1965년 09월,상무보,"경영지원부문 
재경관리 담당",-,1965.0,60,60
00144395,20240314000472,,동서,안경효,남,1965년 01월,상무보,"구매/수출/제조부문
포장영업/관리 담당",-,1965.0,60,60
00144395,20240314000472,,동서,고세진,남,1966년 04월,상무보,"구매/수출/제조부문
구매 담당",-,1966.0,59,50
00144395,20240314000472,,동서,김종원,남,1956년 11월,"대표이사
사장",회사 총괄,27년 9개월,1956.0,69,60
00144395,20240314000472,,동서,윤세철,남,1957년 04월,부사장,"구매/수출/제조부문
총괄",21년 9개월,1957.0,68,60
00144395,20240314000472,,동서,김낙회,남,1951년 07월,사외이사,회사 총괄,1년 9개월,1951.0,74,70
00144395,20240314000472,,동서,이홍재,남,1937년 04월,감사,감사,13년 9개월,1937.0,88,80
00144395,20240314000472,,동서,김재명,남,1922년 10월,명예회장,회사 총괄,-,1922.0,103,100
00144395,20240314000472,,동서,최은성,남,1958년 06월,부사장,식품영업 총괄,-,1958.0,67,60
00144395,20240314000472,,동서,김종희,남,1976년 11월,부사장,경영지원부문 총괄,-,1976.0,49,40
00144395,20240314000472,,동서,송재찬,남,1960년 03월,전무이사,"구매/수출/제조부문
구매 총괄",-,1960.0,65,60
00173740,20240401000319,,신한,김근환,남,1939년 04월,대표이사,경영총괄,2년,1939.0,86,80
00173740,20240401000319,,신한,김기덕,남,1961년 07월,이사,영업총괄,2년,1961.0,64,60
00173740,20240401000319,,신한,김정동,남,1956년 06월,전무,토목총괄,"6년 
8개월",1956.0,69,60
00173740,20240401000319,,신한,장무생,남,1949년 07월,감사,감사,13년 ,1949.0,76,70
00176516,20240307000944,,금화피에스시,김경태,남,1972년 05월,대표이사,경영기획,20년 이상,1972.0,53,50
00176516,20240307000944,,금화피에스시,김성기,남,1938년 09월,회장,경영총괄,40년 이상,1938.0,87,80
00176516,20240307000944,,금화피에스시,김동진,남,1970년 02월,사장,신성장기획,10년이상,1970.0,55,50
00176516,20240307000944,,금화피에스시,김대현,남,1961년 08월,부사장,플랜트기술영업,30년이상,1961.0,64,60
00176516,20240307000944,,금화피에스시,복진선,남,1962년 08월,사외이사/감사위원,"사외이사
감사위원",2년이상,1962.0,63,60
00176516,20240307000944,,금화피에스시,김재진,남,1960년 08월,사외이사/감사위원,"사외이사
감사위원",1년이상,1960.0,65,60
00176516,20240307000944,,금화피에스시,김부일,남,1959년 11월,사외이사/감사위원,"사외이사
감사위원",1년미만,1959.0,66,60
01656374,20240306000478,,신영스팩8호,변해봉,남,1966년 01월,"대표
이사",총괄,20개월,1966.0,59,50
01656374,20240306000478,,신영스팩8호,남승현,남,1984년 02월,이사,"합병
자문/
공시",20개월,1984.0,41,40
01656374,20240306000478,,신영스팩8호,황양구,남,1972년 09월,"사외
이사",자문,20개월,1972.0,53,50
01656374,20240306000478,,신영스팩8호,김창민,남,1966년 01월,감사,감사,20개월,1966.0,59,50
00126487,20240320001670,,F&F 홀딩스,김창수,남,1961년 04월,회장,"이사회
의장","38년
2개월",1961.0,64,60
00126487,20240320001670,,F&F 홀딩스,김승범,남,1987년 06월,상무,"디지털
본부","1년
10개월",1987.0,38,30
00126487,20240320001670,,F&F 홀딩스,박의헌,남,1964년 05월,대표이사,"경영
총괄","2년
11개월",1964.0,61,60
00126487,20240320001670,,F&F 홀딩스,마정만,남,1966년 12월,전무,재무,"6년
1개월",1966.0,59,50
00126487,20240320001670,,F&F 홀딩스,한성덕,남,1961년 03월,감사위원,"사외이사인
감사위원","1년
10개월",1961.0,64,60
00126487,20240320001670,,F&F 홀딩스,김동일,남,1962년 01월,감사위원,"사외이사인
감사위원","1년
10개월",1962.0,63,60
00126487,20240320001670,,F&F 홀딩스,김종문,남,1965년 08월,감사위원,"사외이사인
감사위원","1년
10개월",1965.0,60,60
00126487,20240320001670,,F&F 홀딩스,황경호,남,1971년 02월,상무,물류,"19년
4개월",1971.0,54,50
00126487,20240320001670,,F&F 홀딩스,이은영,여,1973년 07월,이사,PR,"1년
4개월",1973.0,52,50
00411048,20240315000401,,에스앤에스텍,정수홍,남,1955년 07월,회장,"대표
이사","2017.03
 ~현재",1955.0,70,70
00411048,20240315000401,,에스앤에스텍,김용현,남,1965년 02월,전무,사업부,"2014.09
~현재",1965.0,60,60
00411048,20240315000401,,에스앤에스텍,김용대,남,1972년 07월,전무,"연구
소장","2021.02
~현재",1972.0,53,50
00411048,20240315000401,,에스앤에스텍,승병훈,남,1972년 02월,전무,연구,"2021.06
~현재",1972.0,53,50
00411048,20240315000401,,에스앤에스텍,정충홍,남,1969년 07월,상무,관리부,"2013.09
~현재",1969.0,56,50
00411048,20240315000401,,에스앤에스텍,김동건,남,1972년 10월,상무,연구,"2002.03
~현재",1972.0,53,50
00411048,20240315000401,,에스앤에스텍,이종화,남,1974년 08월,상무,연구,"2010.09
~현재",1974.0,51,50
00411048,20240315000401,,에스앤에스텍,성진수,남,1973년 12월,상무,영업,"2014.12
~현재",1973.0,52,50
00411048,20240315000401,,에스앤에스텍,배덕찬,남,1973년 01월,이사,영업,"2017.05
~현재",1973.0,52,50
00411048,20240315000401,,에스앤에스텍,이종림,남,1961년 03월,사장,"사업부
총괄","2016.01
~현재",1961.0,64,60
00411048,20240315000401,,에스앤에스텍,허진구,남,1968년 07월,전무," 경리기획
및 공시
책임자","2003.05
~현재",1968.0,57,50
00411048,20240315000401,,에스앤에스텍,정성훈,남,1988년 10월,상무,"전략
기획","2020.05
~현재",1988.0,37,30
00411048,20240315000401,,에스앤에스텍,양근식,남,1955년 08월,"사외
이사",-,"2018.03
~현재",1955.0,70,70
00411048,20240315000401,,에스앤에스텍,오동수,남,1962년 01월,"사외
이사",-,"2022.03
~현재",1962.0,63,60
00411048,20240315000401,,에스앤에스텍,박정원,남,1977년 07월,"사외
이사",-,"2022.03
~현재",1977.0,48,40
00411048,20240315000401,,에스앤에스텍,강긍원,남,1955년 03월,부사장,경영지원,"2014.01
~현재",1955.0,70,70
00411048,20240315000401,,에스앤에스텍,신  철,남,1963년 02월,부사장,CTO,"2013.04
~현재",1963.0,62,60
00117577,20240313000499,,오리온홀딩스,허인철,남,1960년 03월,부회장,경영총괄,"2014.07~
현재",1960.0,65,60
00117577,20240313000499,,오리온홀딩스,"박성규
(*1)",남,1964년 03월,부사장,경영지원,"2015.02~
현재",1964.0,61,60
00117577,20240313000499,,오리온홀딩스,김종양,남,1961년 10월,사외이사,사외이사,"2020.03~
현재",1961.0,64,60
00117577,20240313000499,,오리온홀딩스,김영기,남,1956년 09월,사외이사,사외이사,"2020.03~
현재",1956.0,69,60
00117577,20240313000499,,오리온홀딩스,"박혜경
(*2)",여,1960년 02월,사외이사,사외이사,"2023.03~
현재",1960.0,65,60
00369657,20240318000177,,리노공업,이채윤,남,1950년 08월,대표이사,대표이사,27년,1950.0,75,70
00369657,20240318000177,,리노공업,김정수,남,1972년 09월,이사,사외이사,1년,1972.0,53,50
00369657,20240318000177,,리노공업,노의철,남,1960년 08월,이사,사외이사,1년 미만,1960.0,65,60
00369657,20240318000177,,리노공업,최용기,남,1967년 10월,상무,재무담당,25년,1967.0,58,50
00369657,20240318000177,,리노공업,정병준,남,1964년 11월,상무,영업담당,26년,1964.0,61,60
00369657,20240318000177,,리노공업,이경민,여,1984년 06월,이사,영업담당,8년,1984.0,41,40
00369657,20240318000177,,리노공업,김병기,남,1958년 04월,상무,연구담당,26년,1958.0,67,60
00369657,20240318000177,,리노공업,이승철,남,1964년 04월,이사,연구담당,1년 미만,1964.0,61,60
00369657,20240318000177,,리노공업,김형계,남,1963년 12월,이사,제조담당,22년,1963.0,62,60
00369657,20240318000177,,리노공업,김강태,남,1962년 07월,이사,"생산설비
담당",26년,1962.0,63,60
00369657,20240318000177,,리노공업,전석종,남,1957년 02월,감사,감사,3년,1957.0,68,60
00157636,20240319000673,,케이피에프,송무현,남,1948년 07월,대표이사,총괄,5년 10개월,1948.0,77,70
00157636,20240319000673,,케이피에프,김형노,남,1976년 05월,대표이사,총괄,5년 10개월,1976.0,49,40
00157636,20240319000673,,케이피에프,라성욱,남,1964년 09월,전무이사,부품사업부문장,5년 10개월,1964.0,61,60
00157636,20240319000673,,케이피에프,이동영,남,1952년 03월,감사,감사,6년,1952.0,73,70
00157636,20240319000673,,케이피에프,"배경한
(주1)",남,1961년 01월,사외이사,사외이사,3년 9개월,1961.0,64,60
00407975,20240401003355,,엔터미디어,이경호,남,1960년 11월,대표이사,경영총괄,3년,1960.0,65,60
00407975,20240401003355,,엔터미디어,신옥철,남,1963년 11월,이사,음향연구소장,-,1963.0,62,60
00407975,20240401003355,,엔터미디어,장길환,남,1968년 10월,사외이사,기술고문,-,1968.0,57,50
00407975,20240401003355,,엔터미디어,김승강,남,1960년 06월,감사,경영자문,-,1960.0,65,60
00659976,20240809000575,,영화테크,엄준형,남,1961년 01월,대표이사,경영총괄,23년5개월,1961.0,64,60
00659976,20240809000575,,영화테크,김선관,남,1961년 03월,감사,감사,-,1961.0,64,60
00659976,20240809000575,,영화테크,손영삼,남,1962년 09월,사장,경영전반,8개월,1962.0,63,60
00659976,20240809000575,,영화테크,임태재,남,1969년 09월,상무,구매개발,23년4개월,1969.0,56,50
00659976,20240809000575,,영화테크,김춘섭,남,1961년 09월,부사장,영업구매,7개월,1961.0,64,60
00659976,20240809000575,,영화테크,남상균,남,1970년 09월,전무,영업,6년5개월,1970.0,55,50
00659976,20240809000575,,영화테크,김석명,남,1968년 07월,상무,"전동화
설계실장",10개월,1968.0,57,50
00659976,20240809000575,,영화테크,박윤화,남,1970년 10월,이사,품질경영,9년9개월,1970.0,55,50
00659976,20240809000575,,영화테크,이일운,남,1976년 09월,사외이사,사외이사,2년 9개월,1976.0,49,40
00659976,20240809000575,,영화테크,김재원,남,1962년 11월,감사,감사,5년 9개월,1962.0,63,60
01364747,20240318000834,,가온칩스,정규동,남,1973년 07월,대표이사,경영 총괄,11년 4개월,1973.0,52,50
01364747,20240318000834,,가온칩스,김효철,남,1974년 12월,상무이사,경영기획 그룹장,5년 2개월,1974.0,51,50
01364747,20240318000834,,가온칩스,윤형석,남,1975년 04월,이사,"Physical Design
2그룹장",10년 1개월,1975.0,50,50
01364747,20240318000834,,가온칩스,최진열,남,1975년 06월,이사,"Physical Implementation
2그룹 팀장",11년 2개월,1975.0,50,50
01364747,20240318000834,,가온칩스,위지호,남,1974년 10월,이사,영업 3팀 팀장,3년 7개월,1974.0,51,50
01364747,20240318000834,,가온칩스,서정욱,남,1976년 04월,이사,"제품기술 그룹장
  및 연구소장",4년 8개월,1976.0,49,40
01364747,20240318000834,,가온칩스,박영근,남,1978년 02월,이사,"Physical Design
2그룹 팀장",5년 1개월,1978.0,47,40
01364747,20240318000834,,가온칩스,김재성,남,1970년 07월,전무이사,"Physical Design
1그룹장",5년 4개월,1970.0,55,50
01364747,20240318000834,,가온칩스,심진섭,남,1971년 06월,전무이사,"Physical Implementation
1그룹장",10년 9개월,1971.0,54,50
01364747,20240318000834,,가온칩스,이상배,남,1972년 05월,전무이사,"Strategy Marketing 그룹장
및
GAONCHIPS JAPAN
법인장",11년 2개월,1972.0,53,50
01364747,20240318000834,,가온칩스,이원석,남,1978년 09월,사외이사,사외이사,1년 9개월,1978.0,47,40
01364747,20240318000834,,가온칩스,박동식,남,1969년 12월,감사,감사,2년 9개월,1969.0,56,50
01364747,20240318000834,,가온칩스,전순현,남,1972년 12월,전무이사,영업 그룹장,1년 4개월,1972.0,53,50
01364747,20240318000834,,가온칩스,김순곤,남,1972년 04월,전무이사,"Physical Implementation
2그룹장",1년 11개월,1972.0,53,50
01364747,20240318000834,,가온칩스,박대남,남,1971년 10월,상무이사,영업 1팀 팀장,8년 11개월,1971.0,54,50
00415628,20240320001354,,세진중공업,윤종국,남,1954년 05월,회장,업무총괄,22년 02개월,1954.0,71,70
00415628,20240320001354,,세진중공업,성하혁(*),남,1985년 10월,상무,기획조정부문,-,1985.0,40,40
00415628,20240320001354,,세진중공업,최양환,남,1955년 09월,대표이사,대표이사, 3년 10개월 ,1955.0,70,70
00415628,20240320001354,,세진중공업,윤지원,남,1985년 01월,부사장,종합기획실, 7년 0개월 ,1985.0,40,40
00415628,20240320001354,,세진중공업,강주형,남,1969년 10월,감사,감사, 1년 9개월 ,1969.0,56,50
00415628,20240320001354,,세진중공업,최병환,남,1963년 11월,사외이사,사외이사, 2년 9개월 ,1963.0,62,60
00415628,20240320001354,,세진중공업,윤지현,여,1981년 04월,부사장,종합기획실, 8년 0개월 ,1981.0,44,40
00415628,20240320001354,,세진중공업,정병학,남,1966년 12월,전무,안전/품질 부문, 1년 1개월 ,1966.0,59,50
00415628,20240320001354,,세진중공업,김진종(*),남,1969년 12월,전무,영업기획부문,-,1969.0,56,50
00415628,20240320001354,,세진중공업,정민(*),남,1965년 01월,상무,자산관리,-,1965.0,60,60
01327092,20240315000569,,라닉스,최승욱,남,1962년 12월,대표이사,CEO,"20년
3개월",1962.0,63,60
01327092,20240315000569,,라닉스,박주남,남,1973년 01월,이사,"모빌리티통신사업
H/W
담당",6년 3개월,1973.0,52,50
01327092,20240315000569,,라닉스,이태원,남,1971년 07월,상무이사,핵심기술연구소 AV SoC랩 담당,5년,1971.0,54,50
01327092,20240315000569,,라닉스,김영훈,남,1973년 03월,이사,"영업본부
국내영업담당",5년 2개월,1973.0,52,50
01327092,20240315000569,,라닉스,이석희,남,1972년 11월,이사,사업화혁신본부 팀장,3년 9개월,1972.0,53,50
01327092,20240315000569,,라닉스,장경희,남,1962년 06월,사외이사,사외이사,2년 10개월,1962.0,63,60
01327092,20240315000569,,라닉스,오유섭,남,1957년 10월,감사,감사,5년 1개월,1957.0,68,60
01327092,20240315000569,,라닉스,서태석,남,1959년 09월,부사장,EVP,3년 2개월,1959.0,66,60
01327092,20240315000569,,라닉스,박의순,남,1966년 02월,전무이사,"CFO
경영본부장",12년 11개월,1966.0,59,50
01327092,20240315000569,,라닉스,이병헌,남,1961년 05월,전무이사,"모빌리티통신
사업부문장",10개월,1961.0,64,60
01327092,20240315000569,,라닉스,이재학,남,1965년 06월,전무이사,영업본부장,2년 9개월,1965.0,60,60
01327092,20240315000569,,라닉스,정홍구,남,1969년 01월,상무이사,사업화혁신본부장,19년 8개월,1969.0,56,50
01327092,20240315000569,,라닉스,이노형,남,1970년 05월,상무이사,"CTO
핵심기술연구소장
AM Lab 담당",1년 8개월,1970.0,55,50
01327092,20240315000569,,라닉스,김태훈,남,1967년 10월,상무이사,"핵심기술연구소
AV SoC랩",2개월,1967.0,58,50
01327092,20240315000569,,라닉스,박종훈,남,1964년 08월,상무이사,"핵심기술연구소
RF/Analog Lab 담당",2년 8개월,1964.0,61,60
01153293,20240320002019,,제이엘케이,김동민,남,1977년 11월,대표이사,"경영 및 
연구총괄",6년 7개월,1977.0,48,40
01153293,20240320002019,,제이엘케이,김원태,남,1965년 02월,최대주주,"경영총괄 
및 
이사회의장",9년 8개월,1965.0,60,60
01153293,20240320002019,,제이엘케이,유위선,남,1979년 09월,상무,연구총괄,1년 7개월,1979.0,46,40
01153293,20240320002019,,제이엘케이,임정환,남,1982년 02월,사외이사,경영자문,4개월,1982.0,43,40
01153293,20240320002019,,제이엘케이,김형준,남,1976년 03월,감사,감사,2년 7개월,1976.0,49,40
00129615,20240315000798,,상보,김상근,남,1950년 11월,회장,대표이사,34년 9개월,1950.0,75,70
00129615,20240315000798,,상보,이정형,남,1978년 08월,이사,"생산
본부장",12년 8개월,1978.0,47,40
00129615,20240315000798,,상보,이홍민,남,1973년 05월,부사장,사업총괄,11년,1973.0,52,50
00129615,20240315000798,,상보,최선집,남,1956년 01월,감사,감사,2년 9개월,1956.0,69,60
00129615,20240315000798,,상보,류시관,남,1958년 10월,이사,-,2년 9개월,1958.0,67,60
00129615,20240315000798,,상보,정경득,남,1951년 01월,이사,-,9개월,1951.0,74,70
00129615,20240315000798,,상보,김현철,남,1979년 03월,상무,"전략운영
본부장",15년 1개월,1979.0,46,40
00129615,20240315000798,,상보,이제영,남,1971년 03월,이사,"BS사업
본부장",25년 3개월,1971.0,54,50
00129615,20240315000798,,상보,김진호,남,1977년 06월,이사,"CMS사업
본부장",9년 11개월,1977.0,48,40
00129615,20240315000798,,상보,변선웅,남,1975년 11월,이사,"중국법인
총경리",2년 4개월,1975.0,50,50
01437432,20240321001109,,디티앤씨알오,박채규,남,1961년 01월,"대표
이사","회사
총괄","18.01
~현재",1961.0,64,60
01437432,20240321001109,,디티앤씨알오,이성규,남,1973년 12월,"사외
이사","사외
이사","22.06
~ 현재",1973.0,52,50
01437432,20240321001109,,디티앤씨알오,김광호,남,1958년 04월,부회장,"경영
고문","23.03
~현재",1958.0,67,60
01437432,20240321001109,,디티앤씨알오,김윤상,남,1966년 03월,전무,"경영
고문","19.11
~현재",1966.0,59,50
01437432,20240321001109,,디티앤씨알오,정혜연,여,1981년 05월,이사,"임상
마케팅총괄","21.01
~현재",1981.0,44,40
01437432,20240321001109,,디티앤씨알오,김학수,남,1979년 09월,이사,안전성센터장,"23.04
~현재",1979.0,46,40
01437432,20240321001109,,디티앤씨알오,박성민,남,1970년 12월,이사,임상BD,"22.05
~현재",1970.0,55,50
01437432,20240321001109,,디티앤씨알오,김경동,남,1973년 01월,상무,"경영
고문","23.02
~현재",1973.0,52,50
01437432,20240321001109,,디티앤씨알오,최수영,남,1957년 07월,사장,"효능
센터장","21.09
~ 현재",1957.0,68,60
01437432,20240321001109,,디티앤씨알오,선덕성,남,1969년 05월,사장,"센터
/BD
총괄","18.02
~현재",1969.0,56,50
01437432,20240321001109,,디티앤씨알오,이복만,남,1961년 01월,부사장,"분석
센터장","22.05
~ 현재",1961.0,64,60
01437432,20240321001109,,디티앤씨알오,설정원,남,1969년 06월,상무,"경영
지원
총괄","21.10
~ 현재",1969.0,56,50
01437432,20240321001109,,디티앤씨알오,이학재,남,1970년 07월,상무,"BD
총괄","17.04
~ 현재",1970.0,55,50
01437432,20240321001109,,디티앤씨알오,김수환,남,1976년 12월,상무,"임상
센터장","18.08
~ 현재",1976.0,49,40
01437432,20240321001109,,디티앤씨알오,김윤정,여,1975년 07월,이사,"비임상
센터장","18.07
~ 현재",1975.0,50,50
01437432,20240321001109,,디티앤씨알오,송종면,남,1974년 04월,감사,감사,"22.03
~ 현재",1974.0,51,50
01478712,20240320001649,,대덕전자,신영환,남,1960년 11월,대표이사,경영총괄,15.03.01 ~ 現,1960.0,65,60
01478712,20240320001649,,대덕전자,고영주,남,1966년 12월,본부장,연구개발,21.04.16 ~ 現,1966.0,59,50
01478712,20240320001649,,대덕전자,한상욱,남,1971년 05월,본부장,마케팅,05.10.01 ~ 現,1971.0,54,50
01478712,20240320001649,,대덕전자,박상갑,남,1968년 09월,본부장,제조총괄,14.06.01 ~ 現,1968.0,57,50
01478712,20240320001649,,대덕전자,오화동,남,1972년 12월,본부장,품질총괄,04.08.23 ~ 現,1972.0,53,50
01478712,20240320001649,,대덕전자,이태식,남,1971년 01월,팀장,부문총괄,98.11.01 ~ 現,1971.0,54,50
01478712,20240320001649,,대덕전자,김화수,남,1973년 11월,팀장,사업관리,96.08.01 ~ 現,1973.0,52,50
01478712,20240320001649,,대덕전자,고태혁,남,1971년 01월,팀장,제조,97.01.01 ~ 現,1971.0,54,50
01478712,20240320001649,,대덕전자,염광섭,남,1970년 08월,팀장,개발,17.01.01 ~ 現,1970.0,55,50
01478712,20240320001649,,대덕전자,김민성,남,1969년 03월,팀장,품질기획,20.03.16 ~ 現,1969.0,56,50
01478712,20240320001649,,대덕전자,윤영구,남,1970년 07월,팀장,개발,19.09.02 ~ 現,1970.0,55,50
01478712,20240320001649,,대덕전자,김영재,남,1959년 01월,사장,경영총괄,22.07.01 ~ 現,1959.0,66,60
01478712,20240320001649,,대덕전자,유영국,남,1973년 09월,팀장,마케팅,15.01.05 ~ 現,1973.0,52,50
01478712,20240320001649,,대덕전자,안병원,남,1973년 10월,팀장,제조,99.12.13 ~ 現,1973.0,52,50
01478712,20240320001649,,대덕전자,정지원,남,1975년 02월,팀장,개발,99.02.18 ~ 現,1975.0,50,50
01478712,20240320001649,,대덕전자,김상희,남,1972년 02월,팀장,기술,09.06.25 ~ 現,1972.0,53,50
01478712,20240320001649,,대덕전자,김동희,남,1973년 01월,팀장,마케팅,03.07.01 ~ 現,1973.0,52,50
01478712,20240320001649,,대덕전자,김남열,남,1972년 04월,팀장,제조,22.01.01 ~ 現,1972.0,53,50
01478712,20240320001649,,대덕전자,윤경노,남,1966년 03월,팀장,개발,22.05.01 ~ 現,1966.0,59,50
01478712,20240320001649,,대덕전자,문호정,남,1967년 04월,팀장,개발,22.11.01 ~ 現,1967.0,58,50
01478712,20240320001649,,대덕전자,김유석,남,1970년 05월,팀장,구매,06.01.01 ~ 現,1970.0,55,50
01478712,20240320001649,,대덕전자,공태현,남,1973년 03월,팀장,인사총무,14.10.01 ~ 現,1973.0,52,50
01478712,20240320001649,,대덕전자,배영근,남,1968년 10월,실장,재무,93.02.01 ~ 現,1968.0,57,50
01478712,20240320001649,,대덕전자,이한성,남,1977년 01월,팀장,개발,20.09.21 ~ 現,1977.0,48,40
01478712,20240320001649,,대덕전자,김호식,남,1976년 10월,팀장,기술,09.09.01 ~ 現,1976.0,49,40
01478712,20240320001649,,대덕전자,김봉균,남,1963년 07월,팀장,IT총괄,23.05.01 ~ 現,1963.0,62,60
01478712,20240320001649,,대덕전자,정승부,남,1959년 06월,사외이사,사외이사,20.05.04 ~ 現,1959.0,66,60
01478712,20240320001649,,대덕전자,박찬호,남,1959년 04월,감사,감사,23.03.22 ~ 現,1959.0,66,60
01478712,20240320001649,,대덕전자,박성윤,남,1970년 05월,실장,안전환경,95.07.01 ~ 現,1970.0,55,50
01478712,20240320001649,,대덕전자,박준영,남,1963년 10월,본부장,제조혁신,20.03.16 ~ 現,1963.0,62,60
01478712,20240320001649,,대덕전자,안병록,남,1968년 11월,본부장,경영지원,95.07.01 ~ 現,1968.0,57,50
01478712,20240320001649,,대덕전자,조순진,남,1967년 10월,본부장,기술총괄,22.01.01 ~ 現,1967.0,58,50
