crop_code,접수번호,사업연도,재무제표구분,계정ID,계정명,계정 상세,2023,2022,2021,계정과목 정렬순서,통화 단위
172680,20240318000729,2023,IS,ifrs-full_GrossProfit,매출총이익,-,31705966476.0,39444747065.0,42532183792.0,19,KRW
172680,20240318000729,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,-6518136922.0,1065427575.0,5167796151.0,20,KRW
172680,20240318000729,2023,IS,ifrs-full_ProfitLoss,당기순이익(손실),-,10215595166.0,11957941199.0,19208749961.0,21,KRW
172680,20240318000729,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,3697458244.0,13023368774.0,24376546112.0,22,KRW
172680,20240318000729,2023,IS,ifrs-full_Revenue,수익(매출액),-,373991371469.0,381295207364.0,348629735750.0,23,KRW
172680,20240318000729,2023,IS,dart_RevenueFromRenderingOfServicesProcession,임가공매출,-,349062130.0,276795242.0,416314540.0,24,KRW
172680,20240318000729,2023,IS,dart_RevenueFromSaleOfGoodsProduct,제품매출액,-,355236676971.0,357930081371.0,322788510429.0,25,KRW
172680,20240318000729,2023,IS,ifrs-full_OtherRevenue,기타수익(매출액),-,18405632368.0,23088330751.0,25424910781.0,26,KRW
372873,20240320000449,2023,IS,dart_OperatingIncomeLoss,영업이익(손실),-,20525095481.0,19544619038.0,14405202066.0,6,KRW
372873,20240320000449,2023,IS,dart_OtherGains,기타수익,-,211738522.0,456204411.0,19805135341.0,7,KRW
372873,20240320000449,2023,IS,dart_OtherLosses,기타비용,-,350823629.0,311108551.0,490859745.0,8,KRW
372873,20240320000449,2023,IS,ifrs-full_CostOfSales,영업비용,-,572434575246.0,516238686895.0,453599061920.0,9,KRW
372873,20240320000449,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,455.0,501.0,767.0,11,KRW
372873,20240320000449,2023,IS,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),-,455.0,501.0,767.0,12,KRW
372873,20240320000449,2023,IS,ifrs-full_FinanceCosts,금융비용,-,5814433590.0,3048936635.0,1922224553.0,13,KRW
372873,20240320000449,2023,IS,ifrs-full_FinanceIncome,금융수익,-,1031556808.0,1185932447.0,439634296.0,14,KRW
372873,20240320000449,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,3655848695.0,3945982806.0,7807376650.0,15,KRW
372873,20240320000449,2023,IS,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,관계기업투자주식 손익 중 지분 해당액,-,1974501495.0,2035895794.0,514651712.0,16,KRW
372873,20240320000449,2023,IS,ifrs-full_ProfitLoss,당기순이익(손실),-,13921786392.0,15916623698.0,24944162467.0,17,KRW
372873,20240320000449,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,17577635087.0,19862606504.0,32751539117.0,18,KRW
372873,20240320000449,2023,IS,ifrs-full_Revenue,영업수익,-,592959670727.0,535783305933.0,468004263986.0,19,KRW
151128,20240314000922,2023,IS,dart_OperatingIncomeLoss,영업이익,-,15316223120.0,14271412199.0,14707506116.0,6,KRW
151128,20240314000922,2023,IS,dart_OtherGains,기타수익,-,1939095392.0,1646930414.0,6350355710.0,7,KRW
151128,20240314000922,2023,IS,dart_OtherLosses,기타비용,-,11446932.0,249335399.0,868795451.0,8,KRW
151128,20240314000922,2023,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,17645525085.0,15003768544.0,12822957353.0,9,KRW
151128,20240314000922,2023,IS,ifrs-full_CostOfSales,매출원가,-,211297029364.0,194585032033.0,168553452117.0,10,KRW
151128,20240314000922,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본및희석주당이익,-,1251.0,817.0,771.0,12,KRW
151128,20240314000922,2023,IS,ifrs-full_FinanceCosts,금융원가,-,558127688.0,202709363.0,146407423.0,13,KRW
151128,20240314000922,2023,IS,ifrs-full_FinanceIncome,금융수익,-,15559044438.0,7636962194.0,4214583549.0,14,KRW
151128,20240314000922,2023,IS,ifrs-full_GrossProfit,매출총이익,-,32961748205.0,29275180743.0,27530463469.0,15,KRW
151128,20240314000922,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,5188522928.0,5313677847.0,7416976213.0,16,KRW
151128,20240314000922,2023,IS,ifrs-full_ProfitLoss,당기순이익,-,27056265402.0,17789582198.0,16840266288.0,17,KRW
151128,20240314000922,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,-,32244788330.0,23103260045.0,24257242501.0,18,KRW
151128,20240314000922,2023,IS,ifrs-full_Revenue,매출액,-,244258777569.0,223860212776.0,196083915586.0,19,KRW
146454,20240314000963,2023,IS,dart_OperatingIncomeLoss,영업이익(손실),-,14350420760.0,11763437077.0,11582602176.0,6,KRW
146454,20240314000963,2023,IS,dart_OtherGains,기타이익,-,5990231157.0,3910398423.0,6505310203.0,7,KRW
146454,20240314000963,2023,IS,dart_OtherLosses,기타손실,-,3346258746.0,882449509.0,3430315313.0,8,KRW
146454,20240314000963,2023,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,71569913552.0,67077268051.0,68312492131.0,9,KRW
146454,20240314000963,2023,IS,-표준계정코드 미사용-,경상연구 개발비,-,23747860556.0,22113403654.0,16825220490.0,10,KRW
146454,20240314000963,2023,IS,ifrs-full_CostOfSales,매출원가,-,149374068385.0,134103090321.0,133545580331.0,11,KRW
146454,20240314000963,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,622.0,505.0,554.0,13,KRW
146454,20240314000963,2023,IS,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),-,622.0,505.0,554.0,14,KRW
146454,20240314000963,2023,IS,ifrs-full_FinanceCosts,금융원가,-,4910140141.0,4712538156.0,2248274451.0,15,KRW
146454,20240314000963,2023,IS,ifrs-full_FinanceIncome,금융수익,-,867656551.0,2212487869.0,1941049214.0,16,KRW
146454,20240314000963,2023,IS,ifrs-full_GrossProfit,매출총이익,-,109668194868.0,100954108782.0,96720314797.0,17,KRW
146454,20240314000963,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,1432324020.0,2897338810.0,4263360439.0,18,KRW
146454,20240314000963,2023,IS,ifrs-full_ProfitLoss,당기순이익(손실),-,11519585561.0,9393996894.0,10087011390.0,19,KRW
146454,20240314000963,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,12951909581.0,12291335704.0,14350371829.0,20,KRW
146454,20240314000963,2023,IS,ifrs-full_Revenue,수익(매출액),-,259042263253.0,235057199103.0,230265895128.0,21,KRW
413046,20240318000913,2023,IS,dart_OperatingIncomeLoss,영업이익,-,638489472608.0,618890773445.0,717162652560.0,6,KRW
413046,20240318000913,2023,IS,dart_OtherGains,기타수익,-,51267129508.0,54519851003.0,53865285523.0,7,KRW
413046,20240318000913,2023,IS,dart_OtherLosses,기타비용,-,24409757528.0,84272707072.0,82621352373.0,8,KRW
413046,20240318000913,2023,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,279741849473.0,266520456083.0,212706576368.0,9,KRW
413046,20240318000913,2023,IS,ifrs-full_CostOfSales,매출원가,-,955198742036.0,1052058067945.0,685970660880.0,10,KRW
413046,20240318000913,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본주당이익,-,3953.0,3558.0,3977.0,12,KRW
413046,20240318000913,2023,IS,ifrs-full_DilutedEarningsLossPerShare,희석주당이익,-,3947.0,3560.0,3958.0,13,KRW
413046,20240318000913,2023,IS,ifrs-full_FinanceCosts,금융비용,-,11475632308.0,6815122359.0,6983599437.0,14,KRW
413046,20240318000913,2023,IS,ifrs-full_FinanceIncome,금융수익,-,28602158781.0,24067143477.0,42417512025.0,15,KRW
413046,20240318000913,2023,IS,ifrs-full_GrossProfit,매출총이익,-,918231322081.0,885411229528.0,929869228928.0,16,KRW
413046,20240318000913,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,119205290756.0,95006836226.0,147857695857.0,17,KRW
413046,20240318000913,2023,IS,ifrs-full_ProfitLoss,당기순이익,-,563268080305.0,511383102268.0,575982802441.0,18,KRW
413046,20240318000913,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세비용 차감 전 손익,-,682473371061.0,606389938494.0,723840498298.0,19,KRW
413046,20240318000913,2023,IS,ifrs-full_Revenue,매출액,-,1873430064117.0,1937469297473.0,1615839889808.0,20,KRW
138224,20240327001183,2023,IS,dart_OperatingIncomeLoss,영업이익(손실),-,119271652764.0,132736708315.0,182874189554.0,6,KRW
138224,20240327001183,2023,IS,dart_OtherGains,기타수익,-,307521301900.0,59768901981.0,36794947381.0,7,KRW
138224,20240327001183,2023,IS,dart_OtherLosses,기타비용,-,143426171467.0,41478907599.0,66402825185.0,8,KRW
138224,20240327001183,2023,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,112608199962.0,99808771066.0,98220098583.0,9,KRW
138224,20240327001183,2023,IS,ifrs-full_CostOfSales,매출원가,-,1221921294092.0,1096901361210.0,861165471605.0,10,KRW
138224,20240327001183,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,426.0,287.0,357.0,12,KRW
138224,20240327001183,2023,IS,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),-,426.0,287.0,357.0,13,KRW
138224,20240327001183,2023,IS,ifrs-full_FinanceCosts,금융비용,-,49273494170.0,28416471493.0,20801792592.0,14,KRW
138224,20240327001183,2023,IS,ifrs-full_FinanceIncome,금융수익,-,58019399625.0,47024514138.0,43718170937.0,15,KRW
138224,20240327001183,2023,IS,ifrs-full_GrossProfit,매출총이익,-,231879852726.0,232545479381.0,281094288137.0,16,KRW
138224,20240327001183,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,79710877367.0,25308071564.0,-3108140911.0,17,KRW
138224,20240327001183,2023,IS,ifrs-full_ProfitLoss,당기순이익(손실),-,212401811285.0,144326673778.0,179290831006.0,18,KRW
138224,20240327001183,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,292112688652.0,169634745342.0,176182690095.0,19,KRW
138224,20240327001183,2023,IS,ifrs-full_Revenue,매출액,-,1453801146818.0,1329446840591.0,1142259759742.0,20,KRW
164636,20240321000304,2023,IS,dart_OperatingIncomeLoss,영업이익,-,45599366002.0,36176243836.0,37542133082.0,6,KRW
164636,20240321000304,2023,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,6381832250.0,6540263162.0,6490831629.0,7,KRW
164636,20240321000304,2023,IS,dart_MiscellaneousExpenses,기타,-,6381832250.0,6540263162.0,6490831629.0,8,KRW
164636,20240321000304,2023,IS,-표준계정코드 미사용-,영업외비용,-,7764247008.0,55335240362.0,39262980530.0,9,KRW
164636,20240321000304,2023,IS,-표준계정코드 미사용-,영업외수익,-,48478853410.0,70195535309.0,95694832331.0,10,KRW
164636,20240321000304,2023,IS,ifrs-full_CostOfSales,매출원가,-,14666894770.0,17851484970.0,15510786993.0,11,KRW
164636,20240321000304,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,1419.0,783.0,1274.0,13,KRW
164636,20240321000304,2023,IS,ifrs-full_FinanceCosts,금융원가,-,2591596474.0,2553697109.0,2300560402.0,14,KRW
164636,20240321000304,2023,IS,dart_InterestExpenseFinanceExpense,이자비용,-,2591596474.0,2553697109.0,2300560402.0,15,KRW
164636,20240321000304,2023,IS,ifrs-full_FinanceIncome,금융수익,-,7706425134.0,4118493325.0,2123203992.0,16,KRW
164636,20240321000304,2023,IS,dart_InterestIncomeFinanceIncome,이자수익,-,7706425134.0,4118493325.0,2123203992.0,17,KRW
164636,20240321000304,2023,IS,ifrs-full_GrossProfit,매출총이익,-,51981198252.0,42716506998.0,44032964711.0,18,KRW
164636,20240321000304,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,16704417267.0,9693549585.0,23931992925.0,19,KRW
164636,20240321000304,2023,IS,ifrs-full_ProfitLoss,당기순이익,-,74724383797.0,42907785414.0,69864635548.0,20,KRW
164636,20240321000304,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,91428801064.0,52601334999.0,93796628473.0,21,KRW
164636,20240321000304,2023,IS,ifrs-full_Revenue,매출액,-,66648093022.0,60567991968.0,59543751704.0,22,KRW
121039,20240412001340,2023,IS,dart_OperatingIncomeLoss,영업이익(손실),-,1810894248.0,6603696311.0,-7357139766.0,6,KRW
121039,20240412001340,2023,IS,dart_OtherGains,기타이익,-,315018570.0,201489433.0,1635920296.0,7,KRW
121039,20240412001340,2023,IS,dart_OtherLosses,기타손실,-,48298800.0,219633896.0,1128369659.0,8,KRW
121039,20240412001340,2023,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,71664020714.0,60863075605.0,57980365060.0,9,KRW
121039,20240412001340,2023,IS,ifrs-full_CostOfSales,매출원가,-,70242872374.0,69639728750.0,72553853207.0,10,KRW
121039,20240412001340,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,-134.0,233.0,-199.0,12,KRW
121039,20240412001340,2023,IS,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),-,-134.0,233.0,-199.0,13,KRW
121039,20240412001340,2023,IS,ifrs-full_FinanceCosts,금융원가,-,3424220150.0,2594915220.0,2257719023.0,14,KRW
121039,20240412001340,2023,IS,ifrs-full_FinanceIncome,금융수익,-,454816618.0,271877542.0,1035379011.0,15,KRW
121039,20240412001340,2023,IS,ifrs-full_GrossProfit,매출총이익,-,73474914962.0,67466771916.0,50623225294.0,16,KRW
121039,20240412001340,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,94963251.0,-5118783460.0,0.0,17,KRW
121039,20240412001340,2023,IS,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,"종속기업, 공동지배기업과 관계기업으로부터의 기타이익(비용)",-,-3530385504.0,-1513310389.0,1349294021.0,18,KRW
121039,20240412001340,2023,IS,ifrs-full_ProfitLoss,당기순이익(손실),-,-4517138269.0,7867987241.0,-6722635120.0,19,KRW
121039,20240412001340,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,-4422175018.0,2749203781.0,-6722635120.0,20,KRW
121039,20240412001340,2023,IS,ifrs-full_Revenue,수익(매출액),-,143717787336.0,137106500666.0,123177078501.0,21,KRW
1765265,20240312000543,2023,IS,dart_OperatingIncomeLoss,영업이익,-,235489924847.0,,,6,KRW
1765265,20240312000543,2023,IS,dart_OtherGains,기타수익,-,16132513678.0,,,7,KRW
1765265,20240312000543,2023,IS,dart_OtherLosses,기타비용,-,33945019722.0,,,8,KRW
1765265,20240312000543,2023,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와 관리비,-,168562286991.0,,,9,KRW
1765265,20240312000543,2023,IS,ifrs-full_CostOfSales,매출원가,-,2228051917469.0,,,10,KRW
1765265,20240312000543,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,2869.0,,,12,KRW
1765265,20240312000543,2023,IS,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),-,2869.0,,,13,KRW
1765265,20240312000543,2023,IS,ifrs-full_FinanceCosts,금융비용,-,40405147734.0,,,14,KRW
1765265,20240312000543,2023,IS,ifrs-full_FinanceIncome,금융수익,-,12836571727.0,,,15,KRW
1765265,20240312000543,2023,IS,ifrs-full_GrossProfit,매출총이익,-,404052211838.0,,,16,KRW
1765265,20240312000543,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,47937978278.0,,,17,KRW
1765265,20240312000543,2023,IS,ifrs-full_ProfitLoss,당기순이익(손실),-,142170864518.0,,,18,KRW
1765265,20240312000543,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세차감전순이익,-,190108842796.0,,,19,KRW
1765265,20240312000543,2023,IS,ifrs-full_Revenue,매출액,-,2632104129307.0,,,20,KRW
223762,20240320000488,2023,IS,dart_OperatingIncomeLoss,영업이익(손실),-,7150682434.0,11310899745.0,13109897238.0,6,KRW
223762,20240320000488,2023,IS,dart_OtherGains,기타이익,-,190326885.0,940197127.0,174742796.0,7,KRW
223762,20240320000488,2023,IS,dart_OtherLosses,기타비용,-,600070919.0,625087776.0,217224270.0,8,KRW
223762,20240320000488,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,89.0,219.0,247.0,10,KRW
223762,20240320000488,2023,IS,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),-,89.0,219.0,247.0,11,KRW
223762,20240320000488,2023,IS,ifrs-full_FinanceCosts,금융비용,-,1786567905.0,1744148703.0,2321887844.0,12,KRW
223762,20240320000488,2023,IS,ifrs-full_FinanceIncome,금융수익,-,2227696118.0,1816907208.0,7434366276.0,13,KRW
223762,20240320000488,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,1339865636.0,-398838236.0,4078409874.0,14,KRW
223762,20240320000488,2023,IS,ifrs-full_OperatingExpense,영업비용,-,243451512253.0,228958604113.0,230843793390.0,15,KRW
223762,20240320000488,2023,IS,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,지분법이익,-,-661154891.0,587621025.0,146383980.0,16,KRW
223762,20240320000488,2023,IS,ifrs-full_ProfitLoss,당기순이익(손실),-,5181046086.0,12685226862.0,14247868302.0,17,KRW
223762,20240320000488,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,6520911722.0,12286388626.0,18326278176.0,18,KRW
223762,20240320000488,2023,IS,ifrs-full_Revenue,영업수익,-,250602194687.0,240269503858.0,243953690628.0,19,KRW
120924,20240321001567,2023,IS,dart_OperatingIncomeLoss,영업이익(손실),-,1277137485.0,2076472155.0,905244237.0,6,KRW
120924,20240321001567,2023,IS,dart_OtherGains,기타수익,-,34462013170.0,2183142097.0,9481262559.0,7,KRW
120924,20240321001567,2023,IS,dart_OtherLosses,기타비용,-,7955337697.0,6110971258.0,3297615058.0,8,KRW
120924,20240321001567,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본주당이익,-,2089.0,-290.0,1798.0,10,KRW
120924,20240321001567,2023,IS,ifrs-full_DilutedEarningsLossPerShare,희석주당이익,-,2089.0,-290.0,1798.0,11,KRW
120924,20240321001567,2023,IS,ifrs-full_FinanceCosts,금융비용,-,3477019813.0,5968687829.0,92445313.0,12,KRW
120924,20240321001567,2023,IS,dart_InterestExpenseFinanceExpense,이자비용(금융원가),-,99921539.0,172856693.0,25379550.0,13,KRW
120924,20240321001567,2023,IS,dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,당기손익-공정가치측정금융자산 처분손실,-,,17978000.0,,14,KRW
120924,20240321001567,2023,IS,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,파생상품거래손실(금융원가),-,,5060070970.0,,15,KRW
120924,20240321001567,2023,IS,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,파생상품평가손실,-,931986843.0,,,16,KRW
120924,20240321001567,2023,IS,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,당기손익-공정가치측정금융자산 평가손실,-,2445111431.0,717782166.0,67065763.0,17,KRW
120924,20240321001567,2023,IS,ifrs-full_FinanceIncome,금융수익,-,2582121739.0,1313047784.0,21535029764.0,18,KRW
120924,20240321001567,2023,IS,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,파생상품거래이익,-,1036700970.0,,,19,KRW
120924,20240321001567,2023,IS,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,파생상품평가이익,-,,576728125.0,20397518981.0,20,KRW
120924,20240321001567,2023,IS,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,당기손익-공정가치측정금융자산 평가이익,-,654463349.0,250742401.0,889295054.0,21,KRW
120924,20240321001567,2023,IS,dart_InterestIncomeFinanceIncome,이자수익(금융수익),-,859638113.0,485577258.0,248215729.0,22,KRW
120924,20240321001567,2023,IS,-표준계정코드 미사용-,당기손익-금융자산처분이익,-,31319307.0,,,23,KRW
120924,20240321001567,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,737441647.0,-2875593410.0,5718031066.0,24,KRW
120924,20240321001567,2023,IS,ifrs-full_OperatingExpense,영업비용,-,16479838153.0,13509754855.0,12817169881.0,25,KRW
120924,20240321001567,2023,IS,ifrs-full_ProfitLoss,당기순이익(손실),-,26151473237.0,-3631403641.0,22813445123.0,26,KRW
120924,20240321001567,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,-,26888914884.0,-6506997051.0,28531476189.0,27,KRW
120924,20240321001567,2023,IS,ifrs-full_Revenue,수익(매출액),-,17756975638.0,15586227010.0,13722414118.0,28,KRW
161046,20240314000463,2023,IS,dart_OperatingIncomeLoss,영업이익,-,13875655139.0,29103159406.0,28929668088.0,6,KRW
161046,20240314000463,2023,IS,dart_OtherGains,기타수익,-,15714750505.0,16963026090.0,11894878603.0,7,KRW
161046,20240314000463,2023,IS,dart_OtherLosses,기타비용,-,2983233243.0,16146029478.0,10423236903.0,8,KRW
161046,20240314000463,2023,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,149360988187.0,140679345702.0,135408204245.0,9,KRW
161046,20240314000463,2023,IS,ifrs-full_CostOfSales,매출원가,-,354764901895.0,366791925612.0,346810615729.0,10,KRW
161046,20240314000463,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,-156.0,1296.0,824.0,12,KRW
161046,20240314000463,2023,IS,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),-,-156.0,1296.0,824.0,13,KRW
161046,20240314000463,2023,IS,ifrs-full_FinanceCosts,금융비용,-,32332523138.0,20717658218.0,22803694886.0,14,KRW
161046,20240314000463,2023,IS,ifrs-full_FinanceIncome,금융수익,-,2565716251.0,11413628871.0,8432335183.0,15,KRW
161046,20240314000463,2023,IS,ifrs-full_GrossProfit,매출총이익,-,163236643326.0,169782505108.0,164337872333.0,16,KRW
161046,20240314000463,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,-1009034650.0,2781173862.0,4695113359.0,17,KRW
161046,20240314000463,2023,IS,ifrs-full_ProfitLoss,당기순이익(손실),-,-2150599836.0,17834952809.0,11334836726.0,18,KRW
161046,20240314000463,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,-,-3159634486.0,20616126671.0,16029950085.0,19,KRW
161046,20240314000463,2023,IS,ifrs-full_Revenue,수익(매출액),-,518001545221.0,536574430720.0,511148488062.0,20,KRW
992871,20240320001136,2023,IS,dart_OperatingIncomeLoss,영업이익,-,240784841511.0,107106910681.0,94085136239.0,6,KRW
992871,20240320001136,2023,IS,dart_OtherGains,기타영업외수익,-,7115062763.0,5243970470.0,3634092851.0,7,KRW
992871,20240320001136,2023,IS,dart_OtherLosses,기타영업외비용,-,11126750621.0,5294295264.0,18258077805.0,8,KRW
992871,20240320001136,2023,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,271137354453.0,252263652850.0,235496982257.0,9,KRW
992871,20240320001136,2023,IS,-표준계정코드 미사용-,지분법손익,-,194829806.0,-460383530.0,-990854116.0,10,KRW
992871,20240320001136,2023,IS,ifrs-full_CostOfSales,매출원가,-,998041772941.0,937100947430.0,841929909075.0,11,KRW
992871,20240320001136,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본및희석주당이익,-,16416.0,6469.0,3330.0,13,KRW
992871,20240320001136,2023,IS,ifrs-full_FinanceCosts,금융비용,-,10788643596.0,9797235519.0,4292874340.0,14,KRW
992871,20240320001136,2023,IS,ifrs-full_FinanceIncome,금융수익,-,10522152548.0,4152721556.0,3177720921.0,15,KRW
992871,20240320001136,2023,IS,ifrs-full_GrossProfit,매출총이익,-,651599134118.0,535242973626.0,492059001189.0,16,KRW
992871,20240320001136,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,27844995654.0,18010352299.0,37938080008.0,17,KRW
992871,20240320001136,2023,IS,ifrs-full_ProfitLoss,당기순이익(손실),-,208856496757.0,82941336095.0,39417063742.0,18,KRW
992871,20240320001136,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,-,236701492411.0,100951688394.0,77355143750.0,19,KRW
992871,20240320001136,2023,IS,ifrs-full_ResearchAndDevelopmentExpense,경상연구개발비,-,139676938154.0,175872410095.0,162476882693.0,20,KRW
992871,20240320001136,2023,IS,ifrs-full_Revenue,매출액,-,1649640907059.0,1472343921056.0,1333988910264.0,21,KRW
231831,20240315000572,2023,IS,dart_OperatingIncomeLoss,영업이익(손실),-,-5575478495.0,307299876.0,-7176835658.0,6,KRW
231831,20240315000572,2023,IS,dart_OtherGains,기타수익,-,852877059.0,647228085.0,1318225737.0,7,KRW
231831,20240315000572,2023,IS,dart_OtherLosses,기타비용,-,4050664429.0,1143188443.0,2469341719.0,8,KRW
231831,20240315000572,2023,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,28509555956.0,25103112269.0,26921124708.0,9,KRW
231831,20240315000572,2023,IS,ifrs-full_CostOfSales,매출원가,-,38501904064.0,42184199517.0,36787792957.0,10,KRW
231831,20240315000572,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,-318.0,5.0,-302.0,12,KRW
231831,20240315000572,2023,IS,ifrs-full_FinanceCosts,금융원가,-,990594445.0,696560900.0,339858275.0,13,KRW
231831,20240315000572,2023,IS,ifrs-full_FinanceIncome,금융수익,-,99796930.0,114231660.0,206646806.0,14,KRW
231831,20240315000572,2023,IS,ifrs-full_GrossProfit,매출총이익,-,22934077461.0,25410412145.0,19744289050.0,15,KRW
231831,20240315000572,2023,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,198699153.0,-939631873.0,896209227.0,16,KRW
231831,20240315000572,2023,IS,ifrs-full_ProfitLoss,당기순이익(손실),-,-9862762533.0,168642151.0,-9357453336.0,17,KRW
231831,20240315000572,2023,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,-9664063380.0,-770989722.0,-8461163109.0,18,KRW
231831,20240315000572,2023,IS,ifrs-full_Revenue,수익(매출액),-,61435981525.0,67594611662.0,56532082007.0,19,KRW
102432,20240319000660,2023,IS,dart_OperatingIncomeLoss,영업이익(손실),-,61452446130.0,96367097203.0,203621424439.0,6,KRW
102432,20240319000660,2023,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,69038075376.0,79997173116.0,55446301349.0,7,KRW
102432,20240319000660,2023,IS,-표준계정코드 미사용-,기타영업외이익,-,5688164658.0,8225509578.0,16509921062.0,8,KRW
102432,20240319000660,2023,IS,-표준계정코드 미사용-,기타영업외비용,-,5484788727.0,9622190156.0,10466775897.0,9,KRW
102432,20240319000660,2023,IS,ifrs-full_CostOfSales,매출원가,-,1823544901600.0,1875969471157.0,1611694563194.0,10,KRW
102432,20240319000660,2023,IS,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,4820.0,6573.0,16900.0,12,KRW
102432,20240319000660,2023,IS,ifrs-full_FinanceCosts,금융원가,-,13968362524.0,12905429810.0,14078174592.0,13,KRW
102432,20240319000660,2023,IS,ifrs-full_FinanceIncome,금융수익,-,7658917212.0,5449941846.0,6450014284.0,14,KRW
