corp_code,접수번호,사업연도,고유번호,재무제표구분,계정ID,금액
397289,20240320001935,2021,397289,CF,ifrs-full_CashFlowsFromUsedInInvestingActivities,-4380701204.0
397289,20240320001935,2021,397289,CF,dart_DecreaseInGuaranteeDeposits,20000000.0
397289,20240320001935,2021,397289,CF,dart_IncreaseInGuaranteeDeposits,
397289,20240320001935,2021,397289,CF,dart_PurchaseOfOtherCurrentFinancialAssets,11000000.0
397289,20240320001935,2021,397289,CF,dart_PurchaseOfOtherNonCurrentFinancialAssets,1760000000.0
397289,20240320001935,2021,397289,CF,-표준계정코드 미사용-,
397289,20240320001935,2021,397289,CF,-표준계정코드 미사용-,
397289,20240320001935,2021,397289,CF,-표준계정코드 미사용-,
397289,20240320001935,2021,397289,CF,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,18909091.0
397289,20240320001935,2021,397289,CF,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,1704513185.0
397289,20240320001935,2021,397289,CF,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,944097110.0
397289,20240320001935,2021,397289,CF,ifrs-full_CashFlowsFromUsedInOperatingActivities,-18243784560.0
397289,20240320001935,2021,397289,CF,dart_NetCashflowsFromUsedInOperations,-16756595520.0
397289,20240320001935,2021,397289,CF,ifrs-full_DividendsReceivedClassifiedAsOperatingActivities,
397289,20240320001935,2021,397289,CF,ifrs-full_IncomeTaxesPaidClassifiedAsOperatingActivities,130699157.0
397289,20240320001935,2021,397289,CF,ifrs-full_InterestPaidClassifiedAsOperatingActivities,1555291551.0
397289,20240320001935,2021,397289,CF,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,198801668.0
397289,20240320001935,2021,397289,CF,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,10477986.0
397289,20240320001935,2021,397289,CF,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,-16912173852.0
259545,20240321000792,2021,259545,BS,ifrs-full_Assets,457862380985.0
259545,20240321000792,2021,259545,BS,ifrs-full_CurrentAssets,92224887215.0
259545,20240321000792,2021,259545,BS,ifrs-full_CashAndCashEquivalents,9391959413.0
259545,20240321000792,2021,259545,BS,ifrs-full_CurrentTaxAssets,269540960.0
259545,20240321000792,2021,259545,BS,ifrs-full_Inventories,7760184586.0
259545,20240321000792,2021,259545,BS,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,
259545,20240321000792,2021,259545,BS,ifrs-full_OtherCurrentAssets,12019454298.0
259545,20240321000792,2021,259545,BS,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,1940430224.0
259545,20240321000792,2021,259545,BS,ifrs-full_TradeAndOtherCurrentReceivables,60843317734.0
259545,20240321000792,2021,259545,BS,ifrs-full_NoncurrentAssets,365637493770.0
259545,20240321000792,2021,259545,BS,dart_LongTermDepositsNotClassifiedAsCashEquivalents,1601472591.0
259545,20240321000792,2021,259545,BS,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,15860221904.0
259545,20240321000792,2021,259545,BS,ifrs-full_IntangibleAssetsOtherThanGoodwill,88912902.0
259545,20240321000792,2021,259545,BS,ifrs-full_InvestmentProperty,7559261145.0
259545,20240321000792,2021,259545,BS,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,243954622980.0
259545,20240321000792,2021,259545,BS,ifrs-full_InvestmentsInAssociates,3000019714.0
259545,20240321000792,2021,259545,BS,ifrs-full_InvestmentsInSubsidiaries,240954603266.0
259545,20240321000792,2021,259545,BS,ifrs-full_OtherNoncurrentAssets,35000000.0
259545,20240321000792,2021,259545,BS,ifrs-full_OtherNoncurrentFinancialAssets,21217461000.0
259545,20240321000792,2021,259545,BS,ifrs-full_PropertyPlantAndEquipment,75320541248.0
259545,20240321000792,2021,259545,BS,dart_CapitalSurplus,137971659096.0
259545,20240321000792,2021,259545,BS,dart_ElementsOfOtherStockholdersEquity,-408091730.0
259545,20240321000792,2021,259545,BS,dart_OtherComprehensiveIncomeLossAccumulatedAmount,8754473363.0
259545,20240321000792,2021,259545,BS,ifrs-full_Equity,123855636279.0
259545,20240321000792,2021,259545,BS,ifrs-full_IssuedCapital,21802165000.0
259545,20240321000792,2021,259545,BS,ifrs-full_RetainedEarnings,-44264569450.0
259545,20240321000792,2021,259545,BS,ifrs-full_EquityAndLiabilities,457862380985.0
259545,20240321000792,2021,259545,BS,ifrs-full_CurrentLiabilities,181961725035.0
259545,20240321000792,2021,259545,BS,-표준계정코드 미사용-,100938750300.0
259545,20240321000792,2021,259545,BS,ifrs-full_CurrentTaxLiabilities,
259545,20240321000792,2021,259545,BS,ifrs-full_OtherCurrentFinancialLiabilities,32385175347.0
259545,20240321000792,2021,259545,BS,dart_CurrentDerivativeLiabilities,30950438357.0
259545,20240321000792,2021,259545,BS,dart_CurrentFinancialGuaranteeLiabilities,1434736990.0
259545,20240321000792,2021,259545,BS,ifrs-full_OtherCurrentLiabilities,3939187415.0
259545,20240321000792,2021,259545,BS,ifrs-full_TradeAndOtherCurrentPayables,44698611973.0
259545,20240321000792,2021,259545,BS,ifrs-full_Liabilities,334006744706.0
259545,20240321000792,2021,259545,BS,ifrs-full_NoncurrentLiabilities,152045019671.0
259545,20240321000792,2021,259545,BS,dart_LongTermTradeAndOtherNonCurrentPayables,138898964259.0
259545,20240321000792,2021,259545,BS,dart_LongTermBorrowingsGross,138812924570.0
259545,20240321000792,2021,259545,BS,dart_LongTermTradePayablesGross,86039689.0
259545,20240321000792,2021,259545,BS,dart_PostemploymentBenefitObligations,9874912358.0
259545,20240321000792,2021,259545,BS,ifrs-full_DeferredTaxLiabilities,2846848551.0
259545,20240321000792,2021,259545,BS,ifrs-full_NoncurrentProvisions,342024142.0
259545,20240321000792,2021,259545,BS,ifrs-full_OtherNoncurrentLiabilities,82270361.0
259545,20240321000792,2021,259545,CIS,dart_OperatingIncomeLoss,-3921840566.0
259545,20240321000792,2021,259545,CIS,dart_OtherGains,5230615648.0
259545,20240321000792,2021,259545,CIS,dart_OtherLosses,47871186928.0
259545,20240321000792,2021,259545,CIS,dart_TotalSellingGeneralAdministrativeExpenses,6131841336.0
259545,20240321000792,2021,259545,CIS,ifrs-full_ComprehensiveIncome,-51379859441.0
259545,20240321000792,2021,259545,CIS,ifrs-full_CostOfSales,178471096757.0
259545,20240321000792,2021,259545,CIS,ifrs-full_BasicEarningsLossPerShare,-1428.0
259545,20240321000792,2021,259545,CIS,ifrs-full_DilutedEarningsLossPerShare,-1428.0
259545,20240321000792,2021,259545,CIS,ifrs-full_FinanceCosts,18586391800.0
259545,20240321000792,2021,259545,CIS,ifrs-full_FinanceIncome,15200022534.0
259545,20240321000792,2021,259545,CIS,ifrs-full_GrossProfit,2210000770.0
259545,20240321000792,2021,259545,CIS,ifrs-full_IncomeTaxExpenseContinuingOperations,741241222.0
259545,20240321000792,2021,259545,CIS,ifrs-full_OtherComprehensiveIncome,-689837107.0
259545,20240321000792,2021,259545,CIS,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,-689837107.0
259545,20240321000792,2021,259545,CIS,-표준계정코드 미사용-,-1206770760.0
259545,20240321000792,2021,259545,CIS,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,516933653.0
259545,20240321000792,2021,259545,CIS,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,
259545,20240321000792,2021,259545,CIS,ifrs-full_ProfitLoss,-50690022334.0
259545,20240321000792,2021,259545,CIS,ifrs-full_ProfitLossBeforeTax,-49948781112.0
259545,20240321000792,2021,259545,CIS,ifrs-full_Revenue,180681097527.0
259545,20240321000792,2021,259545,CF,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,4331852053.0
259545,20240321000792,2021,259545,CF,dart_CashAndCashEquivalentsAtEndOfPeriodCf,9391959413.0
259545,20240321000792,2021,259545,CF,-표준계정코드 미사용-,895313102.0
259545,20240321000792,2021,259545,CF,ifrs-full_CashFlowsFromUsedInFinancingActivities,64193145602.0
259545,20240321000792,2021,259545,CF,dart_DecreaseInGuaranteeDepositsAsFinancialActivities,
259545,20240321000792,2021,259545,CF,dart_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,303753088.0
259545,20240321000792,2021,259545,CF,dart_ProceedsFromBonds,14570918930.0
259545,20240321000792,2021,259545,CF,dart_ProceedsFromExchangeableBond,70000000000.0
259545,20240321000792,2021,259545,CF,dart_ProceedsFromLongTermBorrowings,57140920000.0
259545,20240321000792,2021,259545,CF,dart_ProceedsFromShortTermBorrowings,129689659629.0
259545,20240321000792,2021,259545,CF,dart_RepaymentsOfBondWithWarrant,114406132.0
259545,20240321000792,2021,259545,CF,dart_RepaymentsOfBonds,46665028247.0
259545,20240321000792,2021,259545,CF,dart_RepaymentsOfConvertibleBonds,
259545,20240321000792,2021,259545,CF,dart_RepaymentsOfLongTermBorrowings,
259545,20240321000792,2021,259545,CF,dart_RepaymentsOfShortTermBorrowings,164930571629.0
259545,20240321000792,2021,259545,CF,ifrs-full_DividendsPaidClassifiedAsFinancingActivities,1733134250.0
259545,20240321000792,2021,259545,CF,ifrs-full_InterestPaidClassifiedAsFinancingActivities,7461387128.0
259545,20240321000792,2021,259545,CF,ifrs-full_ProceedsFromIssuingShares,13999927517.0
259545,20240321000792,2021,259545,CF,ifrs-full_CashFlowsFromUsedInInvestingActivities,-58443054110.0
259545,20240321000792,2021,259545,CF,dart_DecreaseInGuaranteeDeposits,
259545,20240321000792,2021,259545,CF,dart_IncreaseInGuaranteeDeposits,5000000.0
259545,20240321000792,2021,259545,CF,dart_ProceedsFromSalesOfInvestmentsInAssociates,
259545,20240321000792,2021,259545,CF,dart_ProceedsFromSalesOfLongTermFinancialInstruments,659930006.0
259545,20240321000792,2021,259545,CF,dart_ProceedsFromSalesOfLongTermLoansAndReceivables,135000008.0
259545,20240321000792,2021,259545,CF,dart_ProceedsFromSalesOfShortTermFinancialInstruments,84631204.0
259545,20240321000792,2021,259545,CF,dart_ProceedsFromSalesOfShortTermLoansAndReceivables,11104111113.0
259545,20240321000792,2021,259545,CF,dart_PurchaseOfFinanceLeaseAssets,
259545,20240321000792,2021,259545,CF,dart_PurchaseOfIntangibleAssetsOtherThanGoodwill,
259545,20240321000792,2021,259545,CF,dart_PurchaseOfInvestmentsInAssociates,1000000000.0
259545,20240321000792,2021,259545,CF,dart_PurchaseOfInvestmentsInSubsidiaries,33600060000.0
259545,20240321000792,2021,259545,CF,dart_PurchaseOfLongTermFinancialInstruments,870924643.0
259545,20240321000792,2021,259545,CF,dart_PurchaseOfLongTermLoansAndReceivables,31013000000.0
259545,20240321000792,2021,259545,CF,dart_PurchaseOfOtherFinancialAssets,3439200000.0
259545,20240321000792,2021,259545,CF,dart_PurchaseOfShortTermFinancialInstruments,523050098.0
259545,20240321000792,2021,259545,CF,dart_PurchaseOfShortTermLoansAndReceivables,270000016.0
259545,20240321000792,2021,259545,CF,-표준계정코드 미사용-,
259545,20240321000792,2021,259545,CF,ifrs-full_DividendsReceivedClassifiedAsInvestingActivities,
259545,20240321000792,2021,259545,CF,ifrs-full_InterestReceivedClassifiedAsInvestingActivities,797738606.0
259545,20240321000792,2021,259545,CF,ifrs-full_ProceedsFromSalesOfInvestmentProperty,
259545,20240321000792,2021,259545,CF,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,8570339183.0
259545,20240321000792,2021,259545,CF,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,9073569473.0
259545,20240321000792,2021,259545,CF,ifrs-full_CashFlowsFromUsedInOperatingActivities,-1585297234.0
259545,20240321000792,2021,259545,CF,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,-9598085697.0
259545,20240321000792,2021,259545,CF,ifrs-full_AdjustmentsForReconcileProfitLoss,59347662707.0
259545,20240321000792,2021,259545,CF,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,644851910.0
259545,20240321000792,2021,259545,CF,ifrs-full_ProfitLoss,-50690022334.0
259545,20240321000792,2021,259545,CF,ifrs-full_IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges,4164794258.0
155124,20240319000675,2021,155124,BS,ifrs-full_Assets,153372316518.0
155124,20240319000675,2021,155124,BS,ifrs-full_CurrentAssets,29891975428.0
155124,20240319000675,2021,155124,BS,dart_ShortTermTradeReceivable,2003855734.0
155124,20240319000675,2021,155124,BS,ifrs-full_CashAndCashEquivalents,31312920.0
155124,20240319000675,2021,155124,BS,ifrs-full_OtherCurrentAssets,57888780.0
155124,20240319000675,2021,155124,BS,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,14270000000.0
155124,20240319000675,2021,155124,BS,ifrs-full_TradeAndOtherCurrentReceivables,13528917994.0
155124,20240319000675,2021,155124,BS,ifrs-full_NoncurrentAssets,123480341090.0
155124,20240319000675,2021,155124,BS,dart_InvestedAssetForPostemploymentBenefit,670578.0
155124,20240319000675,2021,155124,BS,dart_LongTermDepositsNotClassifiedAsCashEquivalents,1300000000.0
155124,20240319000675,2021,155124,BS,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,153267263.0
155124,20240319000675,2021,155124,BS,dart_LongTermTradeReceivablesGross,17074177.0
155124,20240319000675,2021,155124,BS,ifrs-full_DeferredTaxAssets,
155124,20240319000675,2021,155124,BS,ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome,252700000.0
155124,20240319000675,2021,155124,BS,ifrs-full_IntangibleAssetsOtherThanGoodwill,559248304.0
155124,20240319000675,2021,155124,BS,ifrs-full_InvestmentsInAssociates,116566920908.0
155124,20240319000675,2021,155124,BS,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue,2571703400.0
155124,20240319000675,2021,155124,BS,ifrs-full_OtherNoncurrentFinancialAssets,1075620852.0
155124,20240319000675,2021,155124,BS,ifrs-full_PropertyPlantAndEquipment,951962986.0
155124,20240319000675,2021,155124,BS,ifrs-full_RecognisedAssetsDefinedBenefitPlan,31172622.0
155124,20240319000675,2021,155124,BS,dart_ElementsOfOtherStockholdersEquity,-1122512709.0
155124,20240319000675,2021,155124,BS,dart_OtherComprehensiveIncomeLossAccumulatedAmount,-193674000.0
155124,20240319000675,2021,155124,BS,ifrs-full_Equity,101853242994.0
155124,20240319000675,2021,155124,BS,ifrs-full_IssuedCapital,7312733000.0
155124,20240319000675,2021,155124,BS,ifrs-full_RetainedEarnings,58204761000.0
155124,20240319000675,2021,155124,BS,ifrs-full_SharePremium,37651935703.0
155124,20240319000675,2021,155124,BS,ifrs-full_EquityAndLiabilities,153372316518.0
155124,20240319000675,2021,155124,BS,ifrs-full_CurrentLiabilities,46229563796.0
155124,20240319000675,2021,155124,BS,ifrs-full_CurrentTaxLiabilities,276738224.0
155124,20240319000675,2021,155124,BS,ifrs-full_OtherCurrentFinancialLiabilities,4859787846.0
155124,20240319000675,2021,155124,BS,ifrs-full_OtherCurrentLiabilities,557731317.0
155124,20240319000675,2021,155124,BS,ifrs-full_ShorttermBorrowings,39000000000.0
155124,20240319000675,2021,155124,BS,ifrs-full_TradeAndOtherPayables,1535306409.0
155124,20240319000675,2021,155124,BS,ifrs-full_Liabilities,51519073524.0
155124,20240319000675,2021,155124,BS,ifrs-full_NoncurrentLiabilities,5289509728.0
155124,20240319000675,2021,155124,BS,dart_PostemploymentBenefitObligations,56940815.0
155124,20240319000675,2021,155124,BS,ifrs-full_DeferredTaxLiabilities,4886820847.0
155124,20240319000675,2021,155124,BS,ifrs-full_OtherNoncurrentLiabilities,345748066.0
155124,20240319000675,2021,155124,CIS,dart_DividendIncomeNonOperating,2988900000.0
155124,20240319000675,2021,155124,CIS,dart_OperatingIncomeLoss,4606139183.0
155124,20240319000675,2021,155124,CIS,dart_OtherGains,2054683763.0
155124,20240319000675,2021,155124,CIS,dart_OtherLosses,8546329345.0
155124,20240319000675,2021,155124,CIS,dart_RevenueFromServices,12325092867.0
155124,20240319000675,2021,155124,CIS,dart_TotalSellingGeneralAdministrativeExpenses,10707853684.0
155124,20240319000675,2021,155124,CIS,-표준계정코드 미사용-,10707853684.0
155124,20240319000675,2021,155124,CIS,ifrs-full_ComprehensiveIncome,-7188941474.0
155124,20240319000675,2021,155124,CIS,ifrs-full_BasicEarningsLossPerShare,-503.0
155124,20240319000675,2021,155124,CIS,ifrs-full_FinanceCosts,6318643006.0
155124,20240319000675,2021,155124,CIS,ifrs-full_FinanceIncome,1687173651.0
155124,20240319000675,2021,155124,CIS,ifrs-full_IncomeTaxExpenseContinuingOperations,-727390400.0
155124,20240319000675,2021,155124,CIS,ifrs-full_OtherComprehensiveIncome,55424680.0
155124,20240319000675,2021,155124,CIS,ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,55424680.0
155124,20240319000675,2021,155124,CIS,dart_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,
155124,20240319000675,2021,155124,CIS,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,55424680.0
155124,20240319000675,2021,155124,CIS,ifrs-full_ProfitLoss,-7244366154.0
155124,20240319000675,2021,155124,CIS,ifrs-full_ProfitLossBeforeTax,-6516975754.0
155124,20240319000675,2021,155124,CIS,ifrs-full_Revenue,15313992867.0
155124,20240319000675,2021,155124,CF,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,50411148.0
155124,20240319000675,2021,155124,CF,dart_CashAndCashEquivalentsAtEndOfPeriodCf,31312920.0
155124,20240319000675,2021,155124,CF,ifrs-full_CashFlowsFromUsedInFinancingActivities,-7598202250.0
155124,20240319000675,2021,155124,CF,dart_ProceedsFromShortTermBorrowings,
155124,20240319000675,2021,155124,CF,dart_RepaymentsOfShortTermBorrowings,5160000000.0
155124,20240319000675,2021,155124,CF,ifrs-full_DividendsPaidClassifiedAsFinancingActivities,2078420250.0
155124,20240319000675,2021,155124,CF,ifrs-full_PaymentsOfLeaseLiabilitiesClassifiedAsFinancingActivities,359782000.0
155124,20240319000675,2021,155124,CF,ifrs-full_CashFlowsFromUsedInInvestingActivities,4528791470.0
155124,20240319000675,2021,155124,CF,dart_DecreaseInGuaranteeDeposits,
155124,20240319000675,2021,155124,CF,dart_IncreaseInGuaranteeDeposits,
155124,20240319000675,2021,155124,CF,dart_ProceedsFromSalesOfFairValueFinancialAsset,
155124,20240319000675,2021,155124,CF,dart_PurchaseOfInvestmentsInSubsidiaries,1147542000.0
155124,20240319000675,2021,155124,CF,dart_PurchaseOfLongTermFinancialInstruments,1300000000.0
155124,20240319000675,2021,155124,CF,dart_PurchaseOfShortTermFinancialInstruments,10370000000.0
155124,20240319000675,2021,155124,CF,ifrs-full_CashAdvancesAndLoansMadeToRelatedParties,17050000000.0
155124,20240319000675,2021,155124,CF,ifrs-full_CashReceiptsFromRepaymentOfAdvancesAndLoansMadeToRelatedParties,31900000000.0
155124,20240319000675,2021,155124,CF,ifrs-full_IncreaseDecreaseThroughDisposalOfSubsidiary,2623322970.0
155124,20240319000675,2021,155124,CF,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,822500.0
155124,20240319000675,2021,155124,CF,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,10450000.0
155124,20240319000675,2021,155124,CF,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,117362000.0
155124,20240319000675,2021,155124,CF,ifrs-full_CashFlowsFromUsedInOperatingActivities,3050312552.0
155124,20240319000675,2021,155124,CF,ifrs-full_DividendsReceivedClassifiedAsOperatingActivities,2988900000.0
155124,20240319000675,2021,155124,CF,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,526910355.0
155124,20240319000675,2021,155124,CF,ifrs-full_InterestPaidClassifiedAsOperatingActivities,2223833122.0
155124,20240319000675,2021,155124,CF,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,948290579.0
155124,20240319000675,2021,155124,CF,ifrs-full_OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,1863865450.0
155124,20240319000675,2021,155124,CF,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,-19098228.0
111847,20240315000516,2021,111847,BS,ifrs-full_Assets,645824080773.0
