,corp_code,해당년도,기초현금및현금성자산,기말현금및현금성자산,영업이익,자산총계,현금및현금성자산,재무활동현금흐름,투자활동현금흐름,유동자산,유동부채,자본총계,자본과부채총계,자본금,부채총계,비유동자산,비유동부채,당기순이익,법인세비용차감전순이익,유형자산,이익잉여금,매출액
182,338170,2023,10424054042.0,16555517820.0,10886763601.0,90063133783.0,16555517820.0,-1664507276.0,-5452260799.0,53608372036.0,10779020245.0,78718837278.0,90063133783.0,3000000000.0,11344296505.0,36454761747.0,565276260.0,11071650443.0,12426237395.0,29745355408.0,75769491728.0,116796431185.0
183,351092,2021,65819762966.0,65553135902.0,12097632979.0,376433757569.0,65553135902.0,7416571454.0,-16200831512.0,160462557189.0,188726479623.0,127841978644.0,376433757569.0,9411948000.0,248591778925.0,215971200380.0,59865299302.0,11843977681.0,16462823052.0,82042655673.0,59505286415.0,304127204671.0
184,351092,2022,65553135902.0,56915150916.0,6237704706.0,388918179789.0,56915150916.0,-7512238255.0,-20038378606.0,163155875533.0,214820078127.0,137072707623.0,388918179789.0,9666001500.0,251845472166.0,225762304256.0,37025394039.0,4532011019.0,6445201911.0,77359139430.0,65630484926.0,348631130265.0
185,351092,2023,56915150916.0,66850800732.0,16322119056.0,491462545608.0,66850800732.0,80259473489.0,-81349498141.0,201394702668.0,219231487223.0,164503437333.0,491462545608.0,11371098000.0,326959108275.0,290067842940.0,107727621052.0,6746149948.0,9196083107.0,92984624714.0,68601945387.0,413768880277.0
186,365624,2021,185825787.0,15062207359.0,2912171323.0,115607883876.0,15062207359.0,25438175992.0,-15992577187.0,60012181799.0,44521832204.0,66314749557.0,115607883876.0,8679196500.0,49293134319.0,55595702077.0,4771302115.0,943053403.0,814334782.0,17962125670.0,22186973065.0,84178207829.0
187,365624,2022,15062207359.0,3192723204.0,1761373730.0,170576041328.0,3192723204.0,44801387688.0,-57283474437.0,61918817459.0,91675211865.0,73888015203.0,170576041328.0,20693162000.0,96688026125.0,108657223869.0,5012814260.0,-53074036.0,-34100865.0,17488313529.0,19884554009.0,92935104554.0
188,365624,2023,3192723204.0,6169191832.0,4545561413.0,128446313762.0,6169191832.0,-5967442228.0,1505836641.0,56493122984.0,84025442570.0,39146440710.0,128446313762.0,20937646500.0,89299873052.0,71953190778.0,5274430482.0,-34597762654.0,-33816740543.0,18471716082.0,-16523405725.0,104491110367.0
189,397289,2021,42081595113.0,25169421261.0,-183040442.0,239709889140.0,25169421261.0,5701833926.0,-4380701204.0,65170961318.0,73110539433.0,147633719564.0,239709889140.0,7695802500.0,92076169576.0,174538927822.0,18965630143.0,-436962233.0,-305567204.0,17138797031.0,111764438844.0,100923046890.0
190,397289,2022,25169421261.0,6280779387.0,319354337.0,198843777715.0,6280779387.0,-13965631204.0,-2553399968.0,48262177147.0,77134729751.0,116366211024.0,198843777715.0,7695802500.0,82477566691.0,150581600568.0,5342836940.0,-30039859272.0,-29557720167.0,18011314914.0,81739179079.0,115611048839.0
191,397289,2023,6280779387.0,12732684418.0,-2712108232.0,211613868286.0,12732684418.0,-5342315431.0,-2159187322.0,37526385907.0,63951555053.0,131020493152.0,211613868287.0,7695802500.0,80593375135.0,174087482379.0,16641820082.0,-15624161105.0,-16380878923.0,24562054714.0,59275925831.0,121102883092.0
192,398792,2021,238983322215.0,234369818310.0,93870483052.0,1136568771465.0,234369818310.0,-20791422435.0,-54433753428.0,637701342118.0,229438270339.0,849905747628.0,1136568771465.0,73115680000.0,286663023837.0,498867429347.0,57224753498.0,81733157781.0,110938290748.0,344231380349.0,726901444229.0,899539631029.0
193,398792,2022,234369818310.0,191823076672.0,113170593628.0,1219422735354.0,191823076672.0,-51841809080.0,-96964348423.0,726314682282.0,286987911064.0,875815044028.0,1219422735354.0,73115680000.0,343607691326.0,493108053072.0,56619780262.0,91032057044.0,122466157637.0,349416968432.0,800500636595.0,1004821816592.0
194,398792,2023,191823076672.0,185432694708.0,120240879190.0,1206009871022.0,185432694708.0,-27231167790.0,-71415291499.0,771133563305.0,216267677557.0,942079809032.0,1206009871022.0,73115680000.0,263930061990.0,434876307717.0,47662384433.0,90175453093.0,117122090480.0,351728291050.0,868672986190.0,1114711301250.0
195,409140,2021,229326857.0,17956651414.0,1156788369.0,74247868592.0,17956651414.0,29591571195.0,-19875873548.0,35743075168.0,22973228601.0,48951992304.0,74247868592.0,11318152500.0,25295876288.0,38504793424.0,2322647687.0,-2950780496.0,-3327358470.0,14707199652.0,-20220150941.0,38060141046.0
196,409140,2022,17956651414.0,9382710211.0,1704210986.0,97876247217.0,9382710211.0,25280889807.0,-42210107917.0,27553934991.0,47267286622.0,49526003035.0,97876247217.0,11876530000.0,48350244182.0,70322312226.0,1082957560.0,-9644584261.0,-9710758335.0,15374707976.0,-29610230993.0,47777326424.0
197,409140,2023,9382710211.0,4942168430.0,879838240.0,79709783500.0,4942168430.0,2118837680.0,-6505598887.0,17054595055.0,28644526260.0,49721240930.0,79709783500.0,15295466500.0,29988542570.0,62655188445.0,1344016310.0,-2402682489.0,-2402682489.0,15049135898.0,-26940132026.0,47118903098.0
198,430089,2021,507374000.0,184424000.0,1703610000.0,147434121000.0,184424000.0,19735510000.0,-17616114000.0,66458414000.0,54458919000.0,46938552000.0,147434121000.0,44046051000.0,100495569000.0,80975707000.0,46036650000.0,1200760000.0,1118518000.0,79403289000.0,-11631607000.0,84850388000.0
199,430089,2022,184424000.0,217684000.0,4497227000.0,161839032000.0,217684000.0,13883000.0,-10396134000.0,79027190000.0,79887247000.0,49397959000.0,161839032000.0,44046051000.0,112441073000.0,82811842000.0,32553826000.0,1043604000.0,733434000.0,81904558000.0,-10281787000.0,108420939000.0
200,430089,2023,217684000.0,61444000.0,3900478000.0,169062134000.0,61444000.0,10673620000.0,-7726844000.0,87136046000.0,86893232000.0,48993434000.0,169062134000.0,45046051000.0,120068700000.0,81926088000.0,33175468000.0,-1416195000.0,-1373497000.0,81075119000.0,-11706311000.0,123379807000.0
201,442905,2021,12903308733.0,12056229465.0,1070834765.0,83415841666.0,12056229465.0,-5133060368.0,1674577578.0,28545948938.0,27129099792.0,54774780879.0,83415841666.0,3130128100.0,28641060787.0,54869892728.0,1511960995.0,953347390.0,1091461572.0,42538291321.0,43705710351.0,32850559765.0
202,442905,2022,12056229465.0,5632851414.0,-2322588214.0,80094472879.0,5632851414.0,-1289347310.0,-4609158834.0,25442744607.0,24754553076.0,51688531009.0,80094472879.0,3130128100.0,28405941870.0,54651728272.0,3651388794.0,-3086249870.0,-3780230464.0,41119210314.0,40619460481.0,27255182909.0
203,442905,2023,5632851414.0,3216854311.0,-2019748251.0,74807678869.0,3216854311.0,-4683669684.0,3356096783.0,25619164298.0,23419533765.0,49632237444.0,74807678869.0,3130128100.0,25175441425.0,49188514571.0,1755907660.0,-2056293565.0,-2250950625.0,41148148819.0,38563166916.0,29404450802.0
204,450010,2021,512755112.0,3401005207.0,-902373301.0,232428518564.0,3401005207.0,14667707278.0,-13724625066.0,77492568250.0,99445292565.0,84500839247.0,232428518564.0,4305000000.0,147927679317.0,154935950314.0,48482386752.0,-664222539.0,-825776597.0,111915877125.0,63056141206.0,275893309934.0
205,450010,2022,3401005207.0,2453961326.0,-4500976093.0,261045348584.0,2453961326.0,9764470618.0,-9213784932.0,64743764054.0,116375501290.0,99717763854.0,261045348584.0,4305000000.0,161327584730.0,196301584530.0,44952083440.0,-6000477965.0,-7735223327.0,126727582487.0,57754545206.0,295033457689.0
206,450010,2023,2453961326.0,1931624830.0,-1504359666.0,255793422075.0,1931624830.0,15041602326.0,-17033361311.0,72433213184.0,119893099066.0,81389454693.0,255793422075.0,4305000000.0,174403967382.0,183360208891.0,54510868316.0,-16625459553.0,-21454534753.0,115347383539.0,40280448959.0,342030021778.0
207,486370,2021,2456884772.0,1122030869.0,4593690061.0,76946079782.0,1122030869.0,-2752342212.0,-3392116468.0,35564999704.0,26805156693.0,41557487118.0,76946079782.0,3650000000.0,35388592664.0,41381080078.0,8583435971.0,2853055163.0,3694455188.0,10999788176.0,29857197810.0,86415024874.0
208,486370,2022,1122030869.0,917288523.0,5160836816.0,81866400152.0,917288523.0,12099141.0,-6627107855.0,42939867998.0,28239870135.0,45130557831.0,81866400152.0,3650000000.0,36735842321.0,38926532154.0,8495972186.0,3499976516.0,5068942600.0,16114517240.0,33329466092.0,103540468115.0
209,486370,2023,917288523.0,2096557605.0,1224289144.0,110409027589.0,2096557605.0,20604153474.0,-25561701662.0,43614647967.0,45186499773.0,48280255937.0,110409027589.0,3650000000.0,62128771652.0,66794379622.0,16942271879.0,4419920298.0,2965536155.0,43449397187.0,36506612518.0,82631365886.0
210,531865,2021,20780161919.0,18612256419.0,6524792675.0,120129780263.0,18612256419.0,-4146643140.0,-3244568086.0,41132789844.0,24707643092.0,86217482011.0,120129780263.0,12505782500.0,33912298252.0,78996990419.0,9204655160.0,7570922783.0,9341544554.0,51484050552.0,61294866538.0,72647975297.0
211,531865,2022,18612256419.0,9650031678.0,7736919826.0,154032547644.0,9650031678.0,-4421910236.0,-12044475826.0,33521857843.0,25753349342.0,112405128862.0,154032547644.0,12505782500.0,41627418782.0,120510689801.0,15874069440.0,6465890154.0,7783679897.0,94215469222.0,67760756692.0,76570758932.0
212,531865,2023,9650031678.0,10343176083.0,9545011242.0,204787602374.0,10343176083.0,35356778997.0,-43363726409.0,67632759862.0,40640787804.0,120285678834.0,204787602374.0,12505782500.0,84501923540.0,137154842512.0,43861135736.0,7853102640.0,9329007811.0,108556998790.0,75613859332.0,87760612314.0
213,562360,2021,90257440625.0,44816187224.0,-8353679356.0,292144917115.0,44816187224.0,29951756912.0,-70856115877.0,78033457148.0,31698788572.0,260333503929.0,292144917115.0,56704050000.0,31811413186.0,214111459967.0,112624614.0,-29505220121.0,-29388101247.0,8975621090.0,19756020622.0,30695150866.0
214,562360,2022,44816187224.0,36494105231.0,-4182684262.0,233482634017.0,36494105231.0,-5718390578.0,9084244166.0,67345484505.0,27059811415.0,206346372016.0,233482634017.0,56704050000.0,27136262001.0,166137149512.0,76450586.0,-45916744677.0,-45921054801.0,8335676752.0,-38670081009.0,33208973899.0
215,562360,2023,36494105231.0,14183312048.0,1221198292.0,240757934249.0,14183312048.0,-10476357689.0,-2814792628.0,67076123342.0,8976008819.0,231702409138.0,240757934249.0,65784607000.0,9055525111.0,173681810907.0,79516292.0,9401008030.0,9588733895.0,3262468709.0,-29316787701.0,49045561532.0
216,573579,2021,34129727.0,4620635.0,6759023740.0,217075583868.0,4620635.0,8761543475.0,-18847907845.0,121594402859.0,138366476718.0,26863375825.0,217075583868.0,27451129500.0,190212208043.0,95481181009.0,51845731325.0,-231663451.0,-72355552.0,84496824369.0,-61197663329.0,422457123917.0
217,573579,2022,4620635.0,255713806.0,5827666576.0,233242026093.0,255713806.0,-7802780136.0,-11517852090.0,138684980444.0,140201585046.0,42634768152.0,233242026093.0,27451129500.0,190607257941.0,94557045649.0,50405672895.0,6456859326.0,5457867459.0,92402783435.0,-51713917212.0,517363989150.0
218,573579,2023,255713806.0,1811136955.0,10281179263.0,251354458799.0,1811136955.0,-11515467211.0,-18088500582.0,159132497973.0,179358734269.0,43059027670.0,251354458799.0,27451129500.0,208295431129.0,92221960826.0,28936696860.0,3143625967.0,3776115057.0,88772610478.0,-50307855769.0,560456049696.0
219,578538,2021,4926523411.0,6712303653.0,2136950587.0,83534223586.0,6712303653.0,-3365525136.0,3846001538.0,32229597299.0,19614816281.0,60267739448.0,83534223586.0,5638339500.0,23266484138.0,51304626287.0,3651667857.0,449920422.0,570382374.0,25092474841.0,41886119610.0,40055384041.0
220,578538,2022,6712303653.0,2764933452.0,805230851.0,78353739021.0,2764933452.0,-3474715004.0,-814467728.0,28305238346.0,19116717127.0,59042499489.0,78353739021.0,5638339500.0,19311239532.0,50048500675.0,194522405.0,-744980483.0,-1165323753.0,25104039779.0,40802838757.0,50803687453.0
221,578538,2023,2764933452.0,5702460950.0,-1354664666.0,78053169051.0,5702460950.0,1891910820.0,-597954051.0,29229031346.0,21007804257.0,56903478374.0,78053169051.0,5638339500.0,21149690677.0,48824137705.0,141886420.0,-1851566773.0,-1732647736.0,24332171443.0,38951271984.0,47831013340.0
222,606664,2021,23770805259.0,7855326990.0,5079510953.0,66445406970.0,7855326990.0,-1066018036.0,-23853599048.0,17037969664.0,7085446309.0,52466798334.0,66445406970.0,6067691000.0,13978608636.0,49407437306.0,6893162327.0,6134575468.0,6259811979.0,11407057418.0,1698078900.0,18427959011.0
223,606664,2022,7855326990.0,7554992218.0,-264481917.0,64508639309.0,7554992218.0,-313194952.0,-7954886619.0,14182584639.0,10687632971.0,50682931174.0,64508639309.0,6067691000.0,13825708135.0,50326054670.0,3138075164.0,-724924794.0,-1382978195.0,11375466199.0,973154106.0,24276158126.0
224,606664,2023,7554992218.0,12869293609.0,1474806145.0,115792732357.0,12869293609.0,49693534259.0,-46516501737.0,44437995451.0,12343105641.0,101415392531.0,115792732357.0,8030014000.0,14377339826.0,71354736906.0,2034234185.0,749230891.0,1357991581.0,3213786074.0,662102197.0,24791708624.0
225,617998,2021,6188759341.0,28267135079.0,-2665460506.0,114154877567.0,28267135079.0,32269656933.0,-10435349865.0,53184213358.0,14389225871.0,83853887395.0,114154877567.0,3348174700.0,30300990172.0,60970664209.0,15911764301.0,5608182391.0,5279618649.0,12576540609.0,34783734722.0,61577131213.0
226,617998,2022,28267135079.0,33637836126.0,2585227250.0,171644281574.0,33637836126.0,21974150698.0,-10866094405.0,66926107750.0,29152727306.0,135937247646.0,171644281574.0,4800178500.0,35707033928.0,104718173824.0,6554306622.0,2525479185.0,3363715981.0,42531837628.0,37309213907.0,79419243086.0
227,617998,2023,33637836126.0,37433753122.0,3518202499.0,182919294566.0,37433753122.0,4086594732.0,-13583455200.0,87498213941.0,25856219770.0,151340384712.0,182919294566.0,5434424800.0,31578909854.0,95421080625.0,5722690084.0,217590351.0,1249872561.0,41811277752.0,37526804258.0,80921417116.0
228,761183,2021,2157239985.0,394124625.0,2766100339.0,51371417856.0,394124625.0,-3438907127.0,597646996.0,16055239424.0,18711889054.0,27795409855.0,51286398510.0,3500658000.0,23490988655.0,35316178432.0,4779099601.0,7319368873.0,7958795101.0,13354448148.0,16285500306.0,42452615023.0
229,761183,2022,394124625.0,907850165.0,3242049395.0,67532636445.0,907850165.0,1541105653.0,-2888178960.0,26122266959.0,28963410886.0,36426069744.0,67532636445.0,3500658000.0,31106566701.0,41410369486.0,2143155815.0,9286891982.0,10421853866.0,15139308973.0,25433516751.0,45236545488.0
230,761183,2023,907850165.0,1909672043.0,752237737.0,120122511401.0,1909672043.0,47164487349.0,-48951227607.0,67669474530.0,22507864401.0,97136168195.0,120122511401.0,4519889000.0,22986343206.0,52453036871.0,478478805.0,9108473330.0,9437694616.0,16451135268.0,34839340906.0,50276768180.0
231,799177,2021,12194564397.0,10652593895.0,-12715939708.0,428492656695.0,10652593895.0,-11393272816.0,-24213022547.0,137973334524.0,209349607525.0,147427744726.0,428492656695.0,3833942800.0,281064911969.0,290519322171.0,71715304444.0,-1793465598.0,705429389.0,218704388574.0,87917003932.0,459059977603.0
232,799177,2022,10652593895.0,4854114821.0,2051494643.0,404391578057.0,4854114821.0,-4952494584.0,-50836890935.0,144096150975.0,202247074020.0,108757394853.0,404391578057.0,3833942800.0,295634183204.0,260295427082.0,93387109184.0,-37396620096.0,-39815228259.0,210107182144.0,49236989205.0,470224617371.0
233,799177,2023,4854114821.0,622598341.0,5853532479.0,381155775592.0,622598341.0,-22655849763.0,-18523133190.0,118041167546.0,210067354698.0,118602460857.0,381155775592.0,3833942800.0,262553314735.0,263114608046.0,52485960037.0,16140414939.0,15946711864.0,202270330790.0,59013246956.0,481691248191.0
234,800145,2021,167705996.0,1040007773.0,3808489050.0,197098206348.0,1040007773.0,-8624691349.0,4831026255.0,55877423498.0,104981472319.0,59168127361.0,197098206348.0,10070623000.0,137930078987.0,141220782850.0,32948606668.0,5365364929.0,5870511222.0,84551709891.0,5658144908.0,145166342099.0
235,800145,2022,1040007773.0,4578605549.0,4930663485.0,205251047753.0,4578605549.0,5050695101.0,-6383213458.0,69163194829.0,93841620132.0,61931760532.0,205251047753.0,10520623000.0,143319287221.0,136087852924.0,49477667089.0,719815729.0,117338202.0,73239926241.0,8421778079.0,161943030134.0
236,800145,2023,4578605549.0,2954667202.0,581608399.0,222157371053.0,2954667202.0,14522548593.0,-18854098412.0,71721510160.0,128416850473.0,57619405824.0,222157371053.0,10614065500.0,164537965229.0,150435860893.0,36121114756.0,-3261382874.0,-2654480621.0,78662397459.0,3343924053.0,172095470620.0
237,815369,2021,15415258239.0,7852231869.0,-6683542426.0,163036391585.0,7852231869.0,-920454900.0,-5317882240.0,57994806775.0,17206751192.0,140511976638.0,163036391585.0,7802449000.0,22524414947.0,105041584810.0,5317663755.0,6004059019.0,7384429917.0,32712446763.0,73607948455.0,67188707970.0
238,815369,2022,7852231869.0,5664831414.0,-6015345647.0,164449836302.0,5664831414.0,-2462544700.0,-8412988435.0,52168757394.0,14768210882.0,146925028305.0,164449836302.0,7802449000.0,17524807997.0,112281078908.0,2756597115.0,6885703453.0,7222753873.0,34445460274.0,80021000122.0,74168842556.0
239,815369,2023,5664831414.0,11781798376.0,-5552412904.0,174009525442.0,11781798376.0,-1681099800.0,2930207780.0,51851351387.0,17391302050.0,154374725719.0,174009525442.0,7802449000.0,19634799723.0,122158174055.0,2243497673.0,9769640922.0,9202681265.0,34095644762.0,87470697536.0,80359487455.0
240,825223,2021,22993659885.0,11669586949.0,5452163152.0,153854130598.0,11669586949.0,-4471877300.0,-10389786324.0,73809233877.0,52574167317.0,97780497273.0,153854130598.0,3637388700.0,56073633325.0,80044896721.0,3499466008.0,4545920073.0,5994081518.0,50403103210.0,57636075315.0,254741944167.0
241,825223,2022,11669586949.0,28122795677.0,9295111992.0,161379158740.0,28122795677.0,-3613347300.0,3168518296.0,75683094815.0,56698039847.0,101647253189.0,161379158740.0,3637388700.0,59731905551.0,85696063925.0,3033865704.0,7077084377.0,8840241439.0,54493458151.0,64350308952.0,317941978708.0
242,825223,2023,28122795677.0,36048887039.0,8707274170.0,197235641139.0,36048887039.0,-1445916400.0,-9296038592.0,100424047617.0,73953924848.0,118135945781.0,197235641139.0,3637388700.0,79099695358.0,96811593522.0,5145770510.0,9032825243.0,10521049425.0,55436543261.0,70845418343.0,359878250345.0
243,870481,2021,,,,93634131044.0,4805095986.0,,,59829631976.0,47039100076.0,43174585167.0,93634131044.0,1455880000.0,50459545877.0,33804499068.0,3420445801.0,,,26640842959.0,11772092643.0,
244,870481,2022,4805095986.0,26455181342.0,-2729949764.0,129308134015.0,26455181342.0,34533195053.0,-2546920303.0,94243349007.0,44430953743.0,82457199795.0,129308134015.0,2669046000.0,46850934220.0,35064785008.0,2419980477.0,-4121609561.0,2336144028.0,29345902669.0,7662636719.0,107676696096.0
245,870481,2023,26455181342.0,13617302851.0,-8353973170.0,123029042572.0,13617302851.0,5118933174.0,-4402960530.0,88592046031.0,43824861814.0,73267388229.0,123029042572.0,2669046000.0,49761654343.0,34436996541.0,5936792529.0,-8401166958.0,8401166958.0,26708868593.0,-1527174847.0,106908852335.0
246,876865,2021,21442435844.0,16622434260.0,5923321623.0,146555505205.0,16622434260.0,-8119101635.0,-13742650168.0,52195705567.0,35699584400.0,89071950950.0,146555505205.0,3937481500.0,57483554255.0,94359799638.0,21783969855.0,6568000750.0,7875088876.0,90313672217.0,72597133890.0,142360251340.0
247,876865,2022,16622434260.0,19833243972.0,7969615246.0,154735560173.0,19833243972.0,-9300558732.0,-14396420943.0,62034846851.0,47816455944.0,96865832508.0,154735560173.0,3937481500.0,57869727665.0,92700713322.0,10053271721.0,7851187788.0,10314077318.0,80980780729.0,80287477468.0,164034089080.0
248,876865,2023,19833243972.0,25701047296.0,10381323003.0,176186078098.0,25701047296.0,3615355354.0,-18014404634.0,88042263935.0,56460149232.0,107788386566.0,176186078098.0,3937481500.0,68397691532.0,88143814163.0,11937542300.0,11924396808.0,14393146800.0,76323843148.0,91222807002.0,198227864842.0
249,876908,2021,2041413287.0,7036523592.0,18068600251.0,277720636319.0,7036523592.0,14867466493.0,-31688803730.0,117936229933.0,115762565701.0,135801837287.0,277720636319.0,4078877200.0,141918799032.0,159784406386.0,26156233331.0,22264012427.0,22766008510.0,51312081750.0,44951472916.0,289768525880.0
250,876908,2022,7036523592.0,24099398730.0,32915872816.0,317026056157.0,24099398730.0,4043020536.0,-19988457018.0,163476199500.0,125309230287.0,163068355451.0,317026056157.0,12269961500.0,153957700706.0,153549856657.0,28648470419.0,23176395991.0,25433733317.0,52025777843.0,66627837466.0,404937375413.0
251,876908,2023,24099398730.0,23992469870.0,24770946992.0,344195022395.0,23992469870.0,31379959680.0,-67266331261.0,134901051329.0,139516631797.0,180086490754.0,344195022395.0,12453206500.0,164108531641.0,209293971066.0,24591899844.0,17994902658.0,20990091133.0,73109149879.0,78613321252.0,342449328710.0
252,1036446,2021,25387173052.0,8784717670.0,47154997309.0,1118832703085.0,8784717670.0,-61960575242.0,-72119030593.0,381425528411.0,400179123727.0,665259368007.0,1118832703085.0,13514218500.0,453573335078.0,737407174674.0,53394211351.0,28085982053.0,35720059577.0,140666333728.0,134447639348.0,1078250089741.0
253,1036446,2022,8784717670.0,8727869182.0,82070425285.0,1214063323309.0,8727869182.0,-21108995063.0,-70466508133.0,442183399035.0,467607366663.0,716522629263.0,1214063323309.0,13514218500.0,497540694046.0,771879924274.0,29933327383.0,49602488716.0,82316281630.0,142268504066.0,184258665887.0,1238493477132.0
254,1036446,2023,8727869182.0,6573415651.0,133564824297.0,1459721666619.0,6573415651.0,29394155116.0,-107582578563.0,546180625447.0,517778241885.0,873077691617.0,1459721666619.0,13514218500.0,586643975002.0,913541041172.0,68865733117.0,154455657291.0,168078464397.0,154652286963.0,328344553857.0,1590508503378.0
255,1042775,2021,398793195954.0,392664323618.0,26805177106.0,3253030772969.0,392664323618.0,311890867432.0,-346512552967.0,992194595006.0,994176813800.0,1155194386394.0,3253030772969.0,46957120000.0,2097836386575.0,2260836177963.0,1103659572775.0,20192949754.0,26188861544.0,1047651751784.0,383680166604.0,2895766689600.0
256,1042775,2022,392664323618.0,75954106117.0,-41081522633.0,3606937062202.0,75954106117.0,-257549036138.0,123981994451.0,808784914871.0,737932366212.0,1900583957865.0,3606937062202.0,46957120000.0,1706353104337.0,2798152147331.0,968420738125.0,-8485082692.0,28736462986.0,838381467806.0,438051340448.0,2644014110036.0
257,1042775,2023,75954106117.0,148847446558.0,-44995037682.0,3808960032435.0,148847446558.0,-10230965598.0,-78796574032.0,930854619075.0,1064224079291.0,1943862392213.0,3808960032435.0,46957120000.0,1865097640222.0,2878105413360.0,800873560931.0,83125368481.0,87598743668.0,833699394922.0,475503552994.0,2758148037427.0
258,1077577,2021,7220634402.0,16400899704.0,-8372539841.0,238413067718.0,16400899704.0,3132463526.0,-9278962490.0,151954914793.0,100004639827.0,116451917854.0,238413067718.0,4566081500.0,121961149864.0,86458152925.0,21956510037.0,901602995.0,-2493975405.0,59660793305.0,51299853452.0,269543072028.0
259,1077577,2022,16400899704.0,3580181551.0,-24716253464.0,234378740648.0,3580181551.0,-17080236816.0,8742371115.0,134783344815.0,140433645595.0,83079339269.0,234378740648.0,4566081500.0,151299401379.0,99595395833.0,10865755784.0,-17314607719.0,-20904570714.0,68702368472.0,33684258164.0,351683832798.0
260,1077577,2023,3580181551.0,2660626621.0,20052855407.0,306575350948.0,2660626621.0,39610382422.0,-33951102827.0,193416196203.0,161572867755.0,97945071047.0,306575350948.0,4566081500.0,208630279901.0,113159154745.0,47057412146.0,17534280063.0,20761747033.0,74405427146.0,48543766896.0,448007027965.0
261,1182578,2021,14580833310.0,32934636995.0,9354461532.0,197392578869.0,32934636995.0,26709346241.0,-11364201906.0,110879799937.0,115150144243.0,58435698320.0,197392578869.0,5716884000.0,138956880549.0,86512778932.0,23806736306.0,7748885691.0,10346091176.0,38155326705.0,27531164322.0,137322080267.0
262,1182578,2022,32934636995.0,30923666946.0,13561813373.0,203494973965.0,30923666946.0,-4524894873.0,-16918025597.0,87926702082.0,90623743239.0,70214513711.0,203494973965.0,5899330500.0,133280460254.0,115568271883.0,42656717015.0,13890523397.0,16994036420.0,20546047363.0,39045614985.0,164231683050.0
263,1182578,2023,30923666946.0,26346557901.0,8484588305.0,173117335008.0,26346557901.0,-20871034479.0,14020695216.0,75163256992.0,93203179876.0,66867969363.0,173117335008.0,7757569000.0,106249365645.0,97954078016.0,13046185769.0,-7283347117.0,-8664020118.0,19668174756.0,28349646886.0,176371148975.0
264,1336443,2021,6669415833.0,2361373205.0,-430194245.0,101318904273.0,2361373205.0,-4900581185.0,-4286314373.0,49613189114.0,34750707948.0,40369077586.0,101318904273.0,2010727100.0,60949826687.0,51705715159.0,26199118739.0,-1200062720.0,-2836714775.0,46930785704.0,17975897085.0,87268255843.0
265,1336443,2022,2361373205.0,6707113047.0,9819617428.0,117641269712.0,6707113047.0,6739877088.0,-7813637470.0,66800346966.0,50826212591.0,46727168619.0,117641269712.0,2068727100.0,70914101093.0,50840922746.0,20087888502.0,4538145355.0,5643522289.0,42254748073.0,23835692220.0,120652617749.0
266,1336443,2023,6707113047.0,5628752115.0,9458999623.0,106940628499.0,5628752115.0,-15771033663.0,-4727865698.0,57609358297.0,45159539313.0,52230872796.0,106940628499.0,2068727100.0,54709755703.0,49331270202.0,9550216390.0,5402039144.0,6221337991.0,39728021030.0,29238458885.0,122419662930.0
267,1526806,2021,1636942124.0,2974170693.0,7424283430.0,74245592095.0,2974170693.0,25482588242.0,-25926545618.0,40504326205.0,14505843884.0,35946031697.0,74245592095.0,1207692900.0,38299560398.0,33741265890.0,23793716514.0,-215679201.0,2130831644.0,25139416839.0,353634006.0,116861286332.0
268,1526806,2022,2974170693.0,822555467.0,8594133801.0,92591889084.0,822555467.0,5739852725.0,-11160870131.0,56893615688.0,31498486074.0,43935749689.0,92591889084.0,1207692900.0,48656139395.0,35698273396.0,17157653321.0,7984065119.0,10004197241.0,27788250082.0,8343351998.0,107029528003.0
269,1526806,2023,822555467.0,33822486298.0,2150484723.0,160497823875.0,33822486298.0,69821365965.0,-45269748105.0,87961254406.0,73668437464.0,71861350349.0,160497823875.0,5719624000.0,88636473526.0,72536569469.0,14968036062.0,4327104511.0,5749776251.0,27843035672.0,12570290293.0,94230431110.0
270,1532603,2021,29656139203.0,4747463557.0,5199567264.0,378091634003.0,4747463557.0,-34386436527.0,-1583123674.0,167560351981.0,248702454542.0,67401013131.0,378091634003.0,9496811500.0,310690620872.0,210531282022.0,61988166330.0,8309742009.0,10609578205.0,101375918867.0,15532276528.0,504853495330.0
271,1532603,2022,4747463557.0,6747758962.0,12719529153.0,395294330230.0,6747758962.0,-22699227085.0,-6301454019.0,173174719566.0,276599421822.0,92660510400.0,395294330230.0,9496811500.0,302633819830.0,222119610664.0,26034398008.0,12684597839.0,15411761698.0,99943316531.0,32951342147.0,657241500200.0
272,1532603,2023,6747758962.0,9986250202.0,24672738273.0,403460810646.0,9986250202.0,-31411516655.0,-8303195321.0,173638264224.0,246133004573.0,112518168095.0,403460810646.0,9496811500.0,290942642551.0,229822546422.0,44809637978.0,24209219464.0,29054444109.0,98640939453.0,51307301228.0,677371568619.0
