재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기,전기,전전기
"재무상태표, 증권 - 연결",[003540],대신증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,dart_RegulatoryReserveForCreditLossToBeAddedReversed,                  (대손준비금 전입(환입) 예정금액),"314,273,000","-658,530,000","-6,582,000"
"재무상태표, 증권 - 연결",[003540],대신증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_NoncontrollingInterests,            비지배지분,"1,363,958,000","47,826,042,000","31,544,856,000"
"재무상태표, 증권 - 연결",[003540],대신증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,         부채및자본총계,"22,643,488,792,000","21,210,735,463,000","22,763,241,909,000"
"재무상태표, 증권 - 연결",[003540],대신증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,entity00110893_EmployeebenefitliabilitiesOfLiabilitiesAbstract,            종업원급여부채,"8,737,976,000","5,916,514,000","8,260,589,000"
"재무상태표, 증권 - 연결",[003540],대신증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,entity00110893_udf_BS_20231110133421960OfLiabilitiesAbstract,            기타부채,"877,827,290,000","695,830,628,000","960,561,164,000"
"재무상태표, 증권 - 연결",[003540],대신증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_BondsIssued,            사채,"2,840,591,086,000","2,120,928,455,000","2,573,253,862,000"
"재무상태표, 증권 - 연결",[003540],대신증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_Borrowings,            차입부채,"9,409,501,242,000","7,857,267,193,000","9,451,764,777,000"
"재무상태표, 증권 - 연결",[003540],대신증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxLiabilities,            당기법인세부채,"39,807,220,000","48,411,341,000","117,417,344,000"
"재무상태표, 증권 - 연결",[003540],대신증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxLiabilities,            이연법인세부채,"127,054,292,000","48,144,796,000","37,654,536,000"
"재무상태표, 증권 - 연결",[003540],대신증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_DepositsFromCustomers,            예수부채,"4,312,498,079,000","5,008,610,687,000","5,301,735,113,000"
"재무상태표, 증권 - 연결",[003540],대신증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLoss,            당기손익-공정가치측정금융부채,"1,980,549,101,000","2,586,568,848,000","1,542,268,220,000"
"재무상태표, 증권 - 연결",[003540],대신증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,entity00110893_FinancialLiabilitiesAtFairValueThroughProfitOrLoss2OfFinancialLiabilitiesAtFairValueThroughProfitOrLoss,               당기손익-공정가치측정금융부채,"184,574,290,000","22,469,376,000","6,000,688,000"
"재무상태표, 증권 - 연결",[003540],대신증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,entity00110893_udf_BS_2023111013293142OfFinancialLiabilitiesAtFairValueThroughProfitOrLoss,               파생상품부채,"454,862,524,000","507,961,494,000","372,772,045,000"
"재무상태표, 증권 - 연결",[003540],대신증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLossDesignatedAsUponInitialRecognition,               당기손익-공정가치측정지정금융부채,"1,341,112,287,000","2,056,137,978,000","1,163,495,487,000"
"재무상태표, 증권 - 연결",[003540],대신증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_Liabilities,            부채총계,"19,622,059,968,000","18,487,776,170,000","20,110,035,373,000"
"재무상태표, 증권 - 연결",[003540],대신증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNonfinancialLiabilities,            매각예정비유동부채,"9,596,710,000","9,596,710,000","47,683,651,000"
"재무상태표, 증권 - 연결",[003540],대신증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_Provisions,            충당부채,"15,896,972,000","106,500,998,000","69,436,117,000"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,dart_CashAndDuefromBanks,         현금및예치금,"3,128,771,529,833","3,137,808,847,869","3,817,859,155,571"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,dart_LoansAtAmortisedCost,         대출채권,"13,630,182,661,983","12,841,948,697,804","14,302,471,666,058"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_Assets,         자산총계,"63,629,087,833,080","56,452,695,449,049","54,108,239,112,787"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxAssets,         법인세자산,"143,026,013,942","158,407,409,014","208,693,938,537"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceLeaseReceivables,         리스자산,"1,638,157,034,697","1,746,272,204,897","1,559,536,485,717"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome,         기타포괄손익-공정가치측정금융자산,"2,995,412,900,855","4,387,868,081,300","3,242,998,268,137"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss,         당기손익-공정가치측정금융자산,"37,491,463,991,085","29,792,823,737,263","26,982,344,185,030"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_IntangibleAssetsAndGoodwill,         무형자산,"51,615,221,372","53,499,737,331","40,075,686,007"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentProperty,         투자부동산,"417,853,550,055","489,024,363,393","151,170,975,556"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,         관계(공동)기업투자,"2,036,676,617,009","1,862,266,456,470","1,512,864,231,224"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherFinancialAssets,         기타자산,"2,069,403,973,713","1,948,347,525,599","2,252,222,745,663"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,         유형자산,"22,961,281,335","31,561,529,597","37,914,345,894"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_RecognisedAssetsDefinedBenefitPlan,         순확정급여자산,"3,563,057,201","2,866,858,512","87,429,393"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_Equity,            자본총계,"6,098,392,806,338","5,691,934,555,303","5,334,414,426,822"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAttributableToOwnersOfParent,            지배주주지분,"5,973,947,746,338","5,567,489,495,303","5,209,969,366,822"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,dart_ElementsOfOtherStockholdersEquity,               기타자본구성요소,"1,123,759,745,174","821,887,566,506","1,270,246,360,057"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,dart_HybridBonds,               신종자본증권,"844,660,930,000","844,660,930,000","694,740,750,000"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_AccumulatedOtherComprehensiveIncome,               기타포괄손익누계액,"218,570,994,566","190,899,795,027","152,774,863,477"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,               자본금,"776,178,787,000","776,178,787,000","776,178,787,000"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,               이익잉여금,"3,010,777,289,598","2,933,862,416,770","2,316,028,606,288"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,dart_RegulatoryReserveForCreditLoss,                  대손준비금 적립액,"113,585,689,467","181,391,733,438","147,515,610,033"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,dart_RegulatoryReserveForCreditLossToBeAddedReversed,                  대손준비금 전입(환입) 예정액,"8,345,466,691","-67,806,043,971","33,876,123,405"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_NoncontrollingInterests,            비지배지분,"124,445,060,000","124,445,060,000","124,445,060,000"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,         자본과부채총계,"63,629,087,833,080","56,452,695,449,049","54,108,239,112,787"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_Borrowings,            차입부채,"31,170,472,563,779","30,281,357,476,321","32,166,837,112,169"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxLiabilities,            법인세부채,"29,315,899,543","93,607,088,389","177,291,885,266"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_DepositsFromCustomers,            예수부채,"2,093,908,055,929","1,926,777,330,425","2,564,607,605,947"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLoss,            당기손익-공정가치측정금융부채,"20,973,046,269,564","15,598,701,894,550","11,018,913,632,424"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_Liabilities,            부채총계,"57,530,695,026,742","50,760,760,893,746","48,773,824,685,965"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherFinancialLiabilities,            기타부채,"3,245,609,625,533","2,830,674,623,444","2,825,200,338,118"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_Provisions,            충당부채,"18,342,612,394","29,642,480,617","20,974,112,041"
"재무상태표, 증권 - 연결",[008560],메리츠증권,기타법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,            순확정급여부채,0,0,0
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_Assets,         자산총계,"128,177,312,090,956","106,952,189,880,235","108,641,793,313,959"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_CashAndCashEquivalents,         현금및현금성자산,"1,750,885,888,022","2,847,879,554,739","3,796,550,690,436"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxAssets,         당기법인세자산,"99,690,814,280","24,475,843,661","6,202,689,453"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxAssets,         이연법인세자산,"512,733,744,163","617,560,921,216","412,369,468,469"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtAmortisedCost,         상각후원가측정금융자산,"58,103,697,361,258","40,906,990,050,430","41,549,458,859,618"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome,         기타포괄손익-공정가치측정금융자산,"16,087,747,836,345","15,913,019,493,755","13,306,110,706,924"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss,         당기손익-공정가치측정금융자산,"44,782,872,187,053","39,179,062,699,121","42,566,515,691,448"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_IntangibleAssetsAndGoodwill,         무형자산,"506,878,311,504","480,001,975,205","500,110,468,432"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentAccountedForUsingEquityMethod,         관계기업투자자산,"2,021,588,580,039","2,491,074,775,766","1,888,453,738,605"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentProperty,         투자부동산,"3,724,529,208,124","3,910,113,531,072","4,000,787,675,291"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherAssets,         기타자산,"67,950,683,227","45,286,809,750","180,699,654,065"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,         유형자산,"518,737,476,941","536,724,225,520","434,533,671,218"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_Equity,            자본총계,"11,238,866,114,389","11,099,314,721,113","10,609,959,411,536"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAttributableToOwnersOfParent,            지배주주지분,"11,080,955,998,501","10,977,468,253,055","10,506,799,518,394"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,dart_CapitalAdjustments,               자본조정,"-359,065,727,456","-371,993,301,371","-441,125,484,000"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,dart_CapitalSurplus,               자본잉여금,"2,157,853,974,977","2,159,663,932,101","2,159,465,630,814"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_AccumulatedOtherComprehensiveIncome,               기타포괄손익누계액,"359,628,234,703","337,344,791,191","403,722,822,168"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,               자본금,"4,101,960,790,000","4,101,960,790,000","4,101,960,790,000"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,               이익잉여금,"4,820,578,726,277","4,750,492,041,134","4,282,775,759,412"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,dart_RegulatoryReserveForCreditLoss,                  대손준비금 적립액,"-68,733,189,148","-110,260,415,325","-120,318,934,866"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,dart_RegulatoryReserveForCreditLossToBeAddedReversed,                  대손준비금 환입(전입)예정금액,"-41,889,759,723","41,527,226,177","10,058,519,541"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_NoncontrollingInterests,            비지배지분,"157,910,115,888","121,846,468,058","103,159,893,142"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,         부채 및 자본총계,"128,177,312,090,956","106,952,189,880,235","108,641,793,313,959"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_BondsIssued,            발행사채,"6,976,335,983,305","8,685,790,192,144","7,911,389,187,250"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_Borrowings,            차입부채,"67,894,576,810,548","52,059,468,190,276","50,330,076,808,955"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxLiabilities,            당기법인세부채,"26,599,102,210","68,892,036,982","438,352,384,835"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxLiabilities,            이연법인세부채,"27,199,565,092","22,564,249,948","8,006,942,601"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_DepositsFromCustomers,            예수부채,"10,926,683,536,511","9,650,956,350,952","14,550,891,285,100"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLoss,            당기손익-공정가치측정금융부채,"14,151,424,586,012","14,963,604,687,714","12,555,939,031,917"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_Liabilities,            부채총계,"116,938,445,976,567","95,852,875,159,122","98,031,833,902,423"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherLiabilities,            기타부채,"16,863,984,835,659","10,375,406,280,468","12,218,021,036,785"
"재무상태표, 증권 - 연결",[006800],미래에셋증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_Provisions,            충당부채,"71,641,557,230","26,193,170,638","19,157,224,980"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,dart_CashAndDuefromBanks,         I. 현금 및 예치금,"223,504,161,027","305,957,657,583","224,600,704,515"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,dart_LoansAtAmortisedCost,         V. 대출채권,"125,421,212,279","108,649,430,803","146,354,859,188"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_Assets,         자산총계,"1,770,492,019,487","1,481,429,884,085","1,647,423,235,887"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxAssets,         X. 당기법인세자산,"569,975,498",0,0
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxAssets,         XI. 이연법인세자산,"283,622,505","242,419,613",0
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome,         III. 기타포괄손익-공정가치측정금융자산,"234,142,485,986","217,190,487,504","207,483,286,263"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss,         II. 당기손익-공정가치측정금융자산,"974,879,955,353","641,115,367,176","863,535,429,282"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_IntangibleAssetsAndGoodwill,         VIII. 무형자산,"19,956,917,133","19,803,500,499","19,904,985,178"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentProperty,         VII. 투자부동산,"11,537,683,716","17,865,302,361","18,101,557,002"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,         IV. 관계기업투자 및 공동기업투자,"24,155,087,196","11,388,848,599","11,421,438,682"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherAssets,         IX. 기타자산,"57,668,253,078","72,784,178,871","71,498,614,567"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,         VI. 유형자산,"98,372,665,716","86,432,691,076","84,522,361,210"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_Equity,            자본총계,"757,884,918,859","694,855,528,953","659,012,129,382"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAttributableToOwnersOfParent,            I. 지배기업의 소유주에게 귀속되는 자본,"757,822,121,729","694,798,684,817","658,959,021,099"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,dart_CapitalAdjustments,               3. 자본조정,"-58,492,023,461","-58,492,023,461","-58,492,023,461"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,dart_CapitalSurplus,               2. 자본잉여금,"133,943,523,056","133,943,523,056","133,943,523,056"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_AccumulatedOtherComprehensiveIncome,               4. 기타포괄손익누계액,"191,150,511,057","171,925,308,405","164,002,980,171"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,               1. 자본금,"66,849,430,000","66,849,430,000","66,849,430,000"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,               5. 이익잉여금,"424,370,681,077","380,572,446,817","352,655,111,333"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,dart_RegulatoryReserveForCreditLoss,                  (대손준비금 기적립액),"-12,811,266","-1,651,312,340","-1,170,253,293"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,dart_RegulatoryReserveForCreditLossToBeAddedReversed,                  대손준비금 환입(적립) 예정액,"-67,358,351","1,638,501,074","-481,059,047"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_NoncontrollingInterests,            II. 비지배지분,"62,797,130","56,844,136","53,108,283"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,         부채 및 자본총계,"1,770,492,019,487","1,481,429,884,085","1,647,423,235,887"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_Borrowings,            III. 차입부채,"667,885,879,377","430,766,764,160","517,200,576,451"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxLiabilities,            V. 당기법인세부채,"1,128,001,583","8,274,061,317","18,076,712,791"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxLiabilities,            VI. 이연법인세부채,"58,641,497,934","50,711,927,556","53,933,639,052"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_DepositsFromCustomers,            I. 예수부채,"39,789,953,844","44,353,695,777","74,410,050,369"
"재무상태표, 증권 - 연결",[001270],부국증권,유가증권시장상장법인,661,금융 지원 서비스업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLoss,            II. 당기손익-공정가치측정금융부채,"108,929,706,760","114,216,556,078","177,815,598,200"
